브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,1.0,백화점,차시즌의류,진자켓,DK,1066804,986794,897087,574377,188734,385643
I,1.0,백화점,차시즌의류,팬츠,PT,53266484,49516078,45014585,28733315,12805056,15928259
I,1.0,백화점,차시즌의류,폴로 티셔츠,PQ,9661544,9046551,8224129,5282052,2200271,3081781
I,1.0,백화점,차시즌의류,후드티,HD,73602768,68347459,62134011,39640734,18117925,21522809
I,2.0,면세점,Acc_etc,기타,ET,38866,38866,35332,21199,9558,11641
I,2.0,면세점,Acc_etc,머플러(스카프),MF,711649,711649,646962,388175,168532,219643
I,2.0,면세점,Acc_etc,양말,SO,1213154,1225149,1113759,668251,306572,361679
I,2.0,면세점,Bag,백팩,BK,39446281,38037456,34579512,20747710,8714891,12032819
I,2.0,면세점,Bag,보조가방,UB,394021,394021,358197,214918,97775,117143
I,2.0,면세점,Bag,슬링백,SG,741134,741134,673756,404256,162572,241684
I,2.0,면세점,Bag,크로스백,CR,158188524,158188363,143807580,86284149,37479260,48804889
I,2.0,면세점,Headwear,방한모,WM,2252886,2225144,2022856,1213709,422275,791434
I,2.0,면세점,Headwear,비니,BN,13155461,13155461,11959482,7175685,2720457,4455228
I,2.0,면세점,Headwear,와이어캡,WR,1641752,1641752,1492487,895492,302361,593131
I,2.0,면세점,Headwear,운동모,CP,154001721,154001694,140000529,84000180,31889772,52110408
I,2.0,면세점,Headwear,햇,HT,2977938,2977938,2707236,1624331,553068,1071263
I,2.0,면세점,Shoes,런닝화,RN,29298241,29298241,26634687,15980777,7055171,8925606
I,2.0,면세점,Shoes,방한화,WB,331031,331031,300935,180561,79414,101147
I,2.0,면세점,Shoes,스니커즈,SX,17141234,17141234,15582866,9349709,3636117,5713592
I,2.0,면세점,Shoes,신발,SH,18603398,18603398,16912116,10147260,4207404,5939856
I,2.0,면세점,과시즌의류,반팔카라티셔츠,TS,-44227,-30959,-28144,-16887,-9857,-7030
I,2.0,면세점,과시즌의류,베이비,BV,316289,316289,287538,172522,95348,77174
I,2.0,면세점,과시즌의류,우븐반바지,SM,-65670,-32835,-29850,-17911,-14234,-3677
I,2.0,면세점,당시즌의류,다운베스트,DV,558866,558866,508057,304835,154591,150244
I,2.0,면세점,당시즌의류,다운점퍼,DJ,55223184,55223184,50202907,30121742,14109132,16012610
I,2.0,면세점,당시즌의류,맨투맨,MT,5959896,5959896,5418085,3250828,1650667,1600161
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,3885257,3885257,3532058,2119238,1060234,1059004
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,395361,395361,359423,215653,119652,96001
I,2.0,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,213093,213093,193720,116232,59854,56378
I,2.0,면세점,당시즌의류,우븐팬츠,WP,1699381,1699381,1544879,926928,434196,492732
I,2.0,면세점,당시즌의류,점퍼,JP,719691,719691,654263,392557,165107,227450
I,2.0,면세점,당시즌의류,진바지,DP,292165,292165,265602,159361,67589,91772
I,2.0,면세점,당시즌의류,패딩,PD,213093,213093,193720,116232,60793,55439
I,2.0,면세점,당시즌의류,팬츠,PT,477113,477113,433739,260244,126832,133412
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,1304020,1304020,1185467,711282,363803,347479
I,2.0,면세점,당시즌의류,후드티,HD,1098969,1098969,999059,599434,314373,285061
I,2.0,면세점,차시즌의류,맨투맨,MT,29890612,29890612,27173169,16303854,7263818,9040036
I,2.0,면세점,차시즌의류,맨투맨셋트,S2,46812052,46812052,42556514,25533875,11610777,13923098
I,2.0,면세점,차시즌의류,반바지,SP,394021,394021,358197,214918,82223,132695
I,2.0,면세점,차시즌의류,반팔카라티셔츠,TS,56507102,56507075,51369912,30821913,13619112,17202801
I,2.0,면세점,차시즌의류,반팔티 & 스웨트팬츠,S1,1990206,1990206,1809278,1085567,443312,642255
I,2.0,면세점,차시즌의류,방풍자켓,WJ,18667728,18667728,16970686,10182429,4471885,5710544
I,2.0,면세점,차시즌의류,스커트,SK,834948,834948,759043,455422,198711,256711
I,2.0,면세점,차시즌의류,우븐반바지,SM,3259381,3259381,2963045,1777826,797449,980377
I,2.0,면세점,차시즌의류,우븐셔츠,WS,1278556,1278556,1162320,697392,267711,429681
I,2.0,면세점,차시즌의류,우븐팬츠,WP,5036494,5036494,4578626,2747181,1253669,1493512
I,2.0,면세점,차시즌의류,원피스,OP,1990206,1990206,1809278,1085567,516036,569531
I,2.0,면세점,차시즌의류,점퍼,JP,35543601,35543601,32312291,19387341,8570209,10817132
I,2.0,면세점,차시즌의류,진바지,DP,4619690,4619690,4199708,2519826,1262478,1257348
I,2.0,면세점,차시즌의류,진자켓,DK,533402,533402,484911,290945,94367,196578
I,2.0,면세점,차시즌의류,팬츠,PT,4352989,4352989,3957293,2374361,963790,1410571
I,2.0,면세점,차시즌의류,후드티,HD,10004637,10004637,9095100,5457037,2468516,2988521
I,3.0,직영점(가두),Acc_etc,기타,ET,221134,221134,201032,201032,50248,150784
I,3.0,직영점(가두),Acc_etc,머플러(스카프),MF,79072,79072,71883,71883,18725,53158
I,3.0,직영점(가두),Acc_etc,양말,SO,310660,308274,280246,280246,77806,202440
I,3.0,직영점(가두),Acc_etc,장갑,GL,474433,474433,431300,431300,123992,307308
I,3.0,직영점(가두),Bag,백팩,BK,10592988,10374132,9431028,9431028,2275182,7155846
I,3.0,직영점(가두),Bag,보조가방,UB,328350,328350,298497,298497,81480,217017
I,3.0,직영점(가두),Bag,크로스백,CR,1482268,1482268,1347514,1347514,313671,1033843
I,3.0,직영점(가두),Bag,힙색,HS,158144,158144,143767,143767,31073,112694
I,3.0,직영점(가두),Headwear,방한모,WM,604433,604433,549483,549483,123945,425538
I,3.0,직영점(가두),Headwear,비니,BN,2338659,2338659,2126046,2126046,488840,1637206
I,3.0,직영점(가두),Headwear,와이어캡,WR,131340,131340,119399,119399,24188,95211
I,3.0,직영점(가두),Headwear,운동모,CP,12654224,12627420,11479457,11479457,2656921,8822536
I,3.0,직영점(가두),Headwear,햇,HT,221134,221134,201031,201031,40588,160443
I,3.0,직영점(가두),Shoes,런닝화,RN,6092576,6092576,5538706,5538706,1482288,4056418
I,3.0,직영점(가두),Shoes,방한화,WB,715670,715670,650608,650608,150395,500213
I,3.0,직영점(가두),Shoes,스니커즈,SX,1651134,1651134,1501029,1501029,383204,1117825
I,3.0,직영점(가두),Shoes,신발,SH,6747937,6736934,6124484,6124484,1565970,4558514
I,3.0,직영점(가두),과시즌의류,베이비,BV,2055876,2055876,1868965,1868965,619762,1249203
I,3.0,직영점(가두),당시즌의류,다운베스트,DV,186289,186289,169354,169354,51530,117824
I,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,11256389,11256389,10233082,10233082,2853131,7379951
I,3.0,직영점(가두),당시즌의류,레깅스,LG,105876,105876,96251,96251,30149,66102
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,2898865,2898865,2635326,2635326,803463,1831863
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,2062577,2062577,1875075,1875075,567304,1307771
I,3.0,직영점(가두),당시즌의류,우븐팬츠,WP,251959,244293,222079,222079,65507,156572
I,3.0,직영점(가두),당시즌의류,점퍼,JP,0,0,0,0,0,0
I,3.0,직영점(가두),당시즌의류,진바지,DP,784020,784020,712747,712747,194570,518177
I,3.0,직영점(가두),당시즌의류,패딩,PD,213093,213093,193720,193720,60793,132927
I,3.0,직영점(가두),당시즌의류,팬츠,PT,344433,344433,313120,313120,86821,226299
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,372577,372577,338708,338708,103944,234764
I,3.0,직영점(가두),당시즌의류,후드티,HD,132680,132680,120619,120619,33233,87386
I,3.0,직영점(가두),차시즌의류,맨투맨,MT,4650515,4637112,4215540,4215540,1193912,3021628
I,3.0,직영점(가두),차시즌의류,맨투맨셋트,S2,16626595,16626595,15115124,15115124,4219461,10895663
I,3.0,직영점(가두),차시즌의류,반바지,SP,328350,328350,298497,298497,68522,229975
I,3.0,직영점(가두),차시즌의류,반팔카라티셔츠,TS,7168761,7168761,6517019,6517019,1642063,4874956
I,3.0,직영점(가두),차시즌의류,반팔티 & 스웨트팬츠,S1,1978144,1971094,1791900,1791900,506152,1285748
I,3.0,직영점(가두),차시즌의류,방풍자켓,WJ,4071546,4058143,3689228,3689228,982919,2706309
I,3.0,직영점(가두),차시즌의류,스커트,SK,369897,369897,336268,336268,90773,245495
I,3.0,직영점(가두),차시즌의류,우븐반바지,SM,632577,632577,575066,575066,146225,428841
I,3.0,직영점(가두),차시즌의류,우븐팬츠,WP,1909793,1909793,1736175,1736175,484022,1252153
I,3.0,직영점(가두),차시즌의류,원피스,OP,398041,398041,361856,361856,103207,258649
I,3.0,직영점(가두),차시즌의류,점퍼,JP,13546801,13546801,12315265,12315265,3265774,9049491
I,3.0,직영점(가두),차시즌의류,진바지,DP,2030412,2030412,1845829,1845829,550047,1295782
I,3.0,직영점(가두),차시즌의류,팬츠,PT,1822680,1816957,1651766,1651766,429649,1222117
I,3.0,직영점(가두),차시즌의류,폴로 티셔츠,PQ,238557,238557,216869,216869,54327,162542
I,3.0,직영점(가두),차시즌의류,후드티,HD,2679072,2672732,2429750,2429750,647311,1782439
I,4.0,자사몰,Acc_etc,기타,ET,197010,167700,152455,152455,53953,98502
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,87113,87113,79194,79194,15891,63303
I,4.0,자사몰,Acc_etc,양말,SO,795412,659301,599363,599363,183433,415930
I,4.0,자사몰,Acc_etc,장갑,GL,395361,355235,322941,322941,88558,234383
I,4.0,자사몰,Bag,가방,BG,353814,318218,289290,289290,89090,200200
I,4.0,자사몰,Bag,백팩,BK,101249876,83788025,76170923,76170923,22386033,53784890
I,4.0,자사몰,Bag,보조가방,UB,2035773,1786066,1623689,1623689,505179,1118510
I,4.0,자사몰,Bag,슬링백,SG,105876,99242,90220,90220,23224,66996
I,4.0,자사몰,Bag,크로스백,CR,2345360,2092718,1902469,1902469,508711,1393758
I,4.0,자사몰,Bag,힙색,HS,158144,144756,131595,131595,31073,100522
I,4.0,자사몰,Headwear,방한모,WM,778660,691064,628239,628239,161428,466811
I,4.0,자사몰,Headwear,비니,BN,1539897,1221021,1110019,1110019,297532,812487
I,4.0,자사몰,Headwear,와이어캡,WR,262680,216028,196388,196388,50951,145437
I,4.0,자사몰,Headwear,운동모,CP,6609896,5022880,4572791,4572791,1382461,3190330
I,4.0,자사몰,Headwear,햇,HT,790721,725453,659506,659506,166655,492851
I,4.0,자사몰,Shoes,런닝화,RN,16233914,14191400,12901274,12901274,3962383,8938891
I,4.0,자사몰,Shoes,방한화,WB,755876,568328,516661,516661,181851,334810
I,4.0,자사몰,Shoes,샌들,SD,158144,51008,46371,46371,40508,5863
I,4.0,자사몰,Shoes,스니커즈,SX,3759278,3361223,3055652,3055652,811802,2243850
I,4.0,자사몰,Shoes,신발,SH,21511645,18282741,16620661,16620661,5112253,11508408
I,4.0,자사몰,과시즌의류,맨투맨,MT,4976185,965257,877508,877508,551243,326265
I,4.0,자사몰,과시즌의류,반팔카라티셔츠,TS,781340,200066,181881,181881,86674,95207
I,4.0,자사몰,과시즌의류,방풍자켓,WJ,1304020,597008,542736,542736,277730,265006
I,4.0,자사몰,과시즌의류,베이비,BV,34791745,28248793,25680725,25680725,10488299,15192426
I,4.0,자사몰,과시즌의류,팬츠,PT,4235051,845871,768974,768974,460079,308895
I,4.0,자사몰,당시즌의류,다운베스트,DV,918041,811093,737357,737357,253118,484239
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,8955256,8735784,7941625,7941625,2327625,5614000
I,4.0,자사몰,당시즌의류,맨투맨,MT,1825360,1646724,1497021,1497021,491573,1005448
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,11175977,10164778,9240710,9240710,3150490,6090220
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,1227629,1130879,1028072,1028072,343111,684961
I,4.0,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1384433,1278074,1161883,1161883,373821,788062
I,4.0,자사몰,당시즌의류,방풍자켓,WJ,186289,155464,141331,141331,47994,93337
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,424845,424792,386175,386175,115173,271002
I,4.0,자사몰,당시즌의류,점퍼,JP,1919175,1736277,1578433,1578433,440287,1138146
I,4.0,자사몰,당시즌의류,진바지,DP,-13402,-15399,-13998,-13998,-4862,-9136
I,4.0,자사몰,당시즌의류,진자켓,DK,-40206,-11043,-10039,-10039,-6653,-3386
I,4.0,자사몰,당시즌의류,패딩,PD,426185,388847,353497,353497,121586,231911
I,4.0,자사몰,당시즌의류,팬츠,PT,448969,352394,320357,320357,116830,203527
I,4.0,자사몰,당시즌의류,폴로 티셔츠,PQ,119278,118367,107606,107606,33047,74559
I,4.0,자사몰,당시즌의류,후드티,HD,1100309,1013450,921319,921319,315289,606030
I,4.0,자사몰,차시즌의류,맨투맨,MT,7050823,6318428,5744022,5744022,1804428,3939594
I,4.0,자사몰,차시즌의류,맨투맨셋트,S2,50943907,47243666,42948819,42948819,12875920,30072899
I,4.0,자사몰,차시즌의류,반팔카라티셔츠,TS,4051442,3661563,3328690,3328690,1004098,2324592
I,4.0,자사몰,차시즌의류,방풍자켓,WJ,2740721,2537104,2306457,2306457,733085,1573372
I,4.0,자사몰,차시즌의류,스커트,SK,304227,254854,231685,231685,73383,158302
I,4.0,자사몰,차시즌의류,우븐팬츠,WP,1523814,1479400,1344911,1344911,364240,980671
I,4.0,자사몰,차시즌의류,원피스,OP,132680,116062,105510,105510,34402,71108
I,4.0,자사몰,차시즌의류,점퍼,JP,10320926,9400311,8545737,8545737,2441576,6104161
I,4.0,자사몰,차시즌의류,진바지,DP,4046082,3770911,3428105,3428105,1072110,2355995
I,4.0,자사몰,차시즌의류,팬츠,PT,2932371,2617529,2379576,2379576,688820,1690756
I,4.0,자사몰,차시즌의류,폴로 티셔츠,PQ,834948,760299,691183,691183,190148,501035
I,4.0,자사몰,차시즌의류,후드티,HD,4444123,4090375,3718525,3718525,1080820,2637705
I,5.0,제휴몰,Acc_etc,기타,ET,1270515,1270515,1155014,1155014,367476,787538
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,261340,261340,237582,237582,47675,189907
I,5.0,제휴몰,Acc_etc,양말,SO,2420010,2420010,2200059,2200059,597769,1602290
I,5.0,제휴몰,Acc_etc,장갑,GL,210412,210412,191282,191282,48272,143010
I,5.0,제휴몰,Bag,가방,BG,1061443,1061443,964948,964948,267267,697681
I,5.0,제휴몰,Bag,백팩,BK,207725215,169549919,154136320,154136320,48765389,105370931
I,5.0,제휴몰,Bag,보조가방,UB,2889484,2889484,2626777,2626777,717026,1909751
I,5.0,제휴몰,Bag,슬링백,SG,211753,211753,192502,192502,46449,146053
I,5.0,제휴몰,Bag,크로스백,CR,3404123,3384422,3076733,3076733,799633,2277100
I,5.0,제휴몰,Bag,힙색,HS,158144,158144,143767,143767,31073,112694
I,5.0,제휴몰,Headwear,방한모,WM,3425566,3425566,3114137,3114137,694145,2419992
I,5.0,제휴몰,Headwear,비니,BN,5662370,5662370,5147604,5147604,1137161,4010443
I,5.0,제휴몰,Headwear,선캡,SC,115258,115258,104780,104780,25426,79354
I,5.0,제휴몰,Headwear,와이어캡,WR,262680,262680,238798,238798,50949,187849
I,5.0,제휴몰,Headwear,운동모,CP,25737314,25722840,23384411,23384411,5431191,17953220
I,5.0,제휴몰,Headwear,햇,HT,545464,545464,495874,495874,110796,385078
I,5.0,제휴몰,Shoes,런닝화,RN,59019988,48519461,44108499,44108499,14167432,29941067
I,5.0,제휴몰,Shoes,방한화,WB,4772473,4772473,4338608,4338608,1158089,3180519
I,5.0,제휴몰,Shoes,샌들,SD,790721,395361,359416,359416,202541,156875
I,5.0,제휴몰,Shoes,스니커즈,SX,7809380,7765823,7059825,7059825,1907750,5152075
I,5.0,제휴몰,Shoes,신발,SH,45686279,45288211,41171080,41171080,11097456,30073624
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,3684226,2418656,2198779,2198779,530656,1668123
I,5.0,제휴몰,과시즌의류,맨투맨,MT,317629,158814,144376,144376,35184,109192
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,38811023,19405632,17641555,17641555,9759818,7881737
I,5.0,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,210708513,105446342,95860178,95860178,49506241,46353937
I,5.0,제휴몰,과시즌의류,방풍자켓,WJ,18442574,9221287,8383012,8383012,3927894,4455118
I,5.0,제휴몰,과시즌의류,베이비,BV,33210302,33210182,30190979,30190979,10011553,20179426
I,5.0,제휴몰,과시즌의류,우븐반바지,SM,9802266,4901160,4455624,4455624,2199955,2255669
I,5.0,제휴몰,과시즌의류,팬츠,PT,847010,423505,385004,385004,92013,292991
I,5.0,제휴몰,당시즌의류,다운베스트,DV,1317422,1317422,1197660,1197660,368319,829341
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,78781324,78781324,71619363,71619363,20054134,51565229
I,5.0,제휴몰,당시즌의류,레깅스,LG,1164639,1164639,1058760,1058760,331639,727121
I,5.0,제휴몰,당시즌의류,맨투맨,MT,18194635,18194635,16540509,16540509,5008662,11531847
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,46070918,46070758,41882559,41882559,12892104,28990455
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,1539897,1539897,1399895,1399895,467835,932060
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,2235463,2235463,2032245,2032245,577556,1454689
I,5.0,제휴몰,당시즌의류,방풍자켓,WJ,372577,372577,338708,338708,95990,242718
I,5.0,제휴몰,당시즌의류,스커트,SK,477113,477113,433739,433739,134104,299635
I,5.0,제휴몰,당시즌의류,우븐반바지,SM,92474,92474,84067,84067,23716,60351
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,4259174,4259174,3871977,3871977,1151840,2720137
I,5.0,제휴몰,당시즌의류,점퍼,JP,10303503,10303490,9366809,9366809,2400332,6966477
I,5.0,제휴몰,당시즌의류,진바지,DP,278763,278763,253421,253421,68215,185206
I,5.0,제휴몰,당시즌의류,진자켓,DK,1358969,1358969,1235423,1235423,280721,954702
I,5.0,제휴몰,당시즌의류,패딩,PD,1278556,1278556,1162320,1162320,364760,797560
I,5.0,제휴몰,당시즌의류,팬츠,PT,5724019,5724019,5203635,5203635,1600245,3603390
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,596392,596392,542174,542174,165237,376937
I,5.0,제휴몰,당시즌의류,후드티,HD,9220617,9220603,8382354,8382354,2669772,5712582
I,5.0,제휴몰,차시즌의류,맨투맨,MT,15058554,15058540,13689509,13689509,3732055,9957454
I,5.0,제휴몰,차시즌의류,맨투맨셋트,S2,87811631,87811698,79828964,79828964,22250604,57578360
I,5.0,제휴몰,차시즌의류,반바지,SP,131340,131340,119399,119399,27407,91992
I,5.0,제휴몰,차시즌의류,반팔카라티셔츠,TS,4248453,4248453,3862212,3862212,1029617,2832595
I,5.0,제휴몰,차시즌의류,방풍자켓,WJ,4523195,4523195,4112001,4112001,1045655,3066346
I,5.0,제휴몰,차시즌의류,스커트,SK,489175,489175,444703,444703,118379,326324
I,5.0,제휴몰,차시즌의류,우븐팬츠,WP,1856185,1856185,1687440,1687440,474757,1212683
I,5.0,제휴몰,차시즌의류,원피스,OP,132680,132680,120619,120619,34402,86217
I,5.0,제휴몰,차시즌의류,점퍼,JP,32056385,32056385,29142152,29142152,7587109,21555043
I,5.0,제휴몰,차시즌의류,진바지,DP,2786288,2786288,2532989,2532989,756344,1776645
I,5.0,제휴몰,차시즌의류,팬츠,PT,4747009,4747009,4315436,4315436,1071610,3243826
I,5.0,제휴몰,차시즌의류,폴로 티셔츠,PQ,715670,715670,650608,650608,162982,487626
I,5.0,제휴몰,차시즌의류,후드티,HD,5917009,5917009,5379099,5379099,1416182,3962917
I,6.0,대리점,Acc_etc,기타,ET,0,-7559,-6863,-4530,0,-4530
I,6.0,대리점,Acc_etc,머플러(스카프),MF,87113,87113,79194,49892,15891,34001
I,6.0,대리점,Acc_etc,양말,SO,2106268,2037984,1852796,1191223,549578,641645
I,6.0,대리점,Acc_etc,장갑,GL,92474,79072,71883,47443,23200,24243
I,6.0,대리점,Bag,가방,BG,663402,633877,576251,368171,167037,201134
I,6.0,대리점,Bag,백팩,BK,144582754,130327318,118478886,76461795,32890737,43571058
I,6.0,대리점,Bag,보조가방,UB,2495463,2294888,2086265,1320130,619238,700892
I,6.0,대리점,Bag,슬링백,SG,1905773,1807737,1643342,1063263,418044,645219
I,6.0,대리점,Bag,크로스백,CR,18307213,17609140,16008376,10310373,4049531,6260842
I,6.0,대리점,Bag,힙색,HS,395361,387454,352232,228304,77680,150624
I,6.0,대리점,Headwear,방한모,WM,1594845,1550779,1409812,910173,311075,599098
I,6.0,대리점,Headwear,비니,BN,4901133,4802708,4366073,2804495,988439,1816056
I,6.0,대리점,Headwear,와이어캡,WR,1182062,1160350,1054863,673882,224554,449328
I,6.0,대리점,Headwear,운동모,CP,49535351,48232684,43847841,28123143,10647230,17475913
I,6.0,대리점,Headwear,햇,HT,553505,553505,503186,324196,109838,214358
I,6.0,대리점,Shoes,런닝화,RN,46011949,44416729,40378811,26014488,11210356,14804132
I,6.0,대리점,Shoes,방한화,WB,569588,523954,476325,337660,92774,244886
I,6.0,대리점,Shoes,스니커즈,SX,4702783,4559742,4145262,2678704,1130162,1548542
I,6.0,대리점,Shoes,신발,SH,43365043,41758712,37962383,24415303,10134664,14280639
I,6.0,대리점,과시즌의류,베이비,BV,1502371,1450773,1318883,854870,452901,401969
I,6.0,대리점,당시즌의류,다운베스트,DV,2180515,2129185,1935615,1250045,574440,675605
I,6.0,대리점,당시즌의류,다운점퍼,DJ,20373810,19279800,17527060,11340318,5155530,6184788
I,6.0,대리점,당시즌의류,맨투맨,MT,6268143,5970832,5428019,3484779,1704238,1780541
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,25801644,24681795,22437935,14433461,7009056,7424405
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,186289,186289,169354,108386,52480,55906
I,6.0,대리점,당시즌의류,우븐팬츠,WP,834948,799862,727153,462417,227097,235320
