브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
M,1,RF,당시즌의류,방풍자켓,WJ,189000,151200
M,1,RF,당시즌의류,스커트,SK,298000,272200
M,1,RF,당시즌의류,우븐팬츠,WP,1738000,1581170
M,1,RF,당시즌의류,점퍼,JP,4246000,3929010
M,1,RF,당시즌의류,진바지,DP,716000,706010
M,1,RF,당시즌의류,트레이닝(상의),TR,1320000,1146030
M,1,RF,당시즌의류,패딩,PD,438000,394200
M,1,RF,당시즌의류,팬츠,PT,6533000,5766180
M,1,RF,당시즌의류,폴라폴리스점퍼,FD,219000,175200
M,1,RF,당시즌의류,후드티,HD,2857000,2649060
M,1,RF,차시즌의류,맨투맨,MT,614000,590200
M,1,RF,차시즌의류,반팔카라티셔츠,TS,2139000,2119890
M,1,RF,차시즌의류,점퍼,JP,259000,249000
M,1,RF,차시즌의류,트레이닝(상의),TR,119000,119000
M,1,RF,차시즌의류,팬츠,PT,495000,495000
M,1,RF,차시즌의류,후드티,HD,764000,744870
M,1,백화점,Acc_etc,기타,ET,7639000,7491270
M,1,백화점,Acc_etc,머플러(스카프),MF,26593000,25590070
M,1,백화점,Acc_etc,양말,SO,14577600,14302830
M,1,백화점,Acc_etc,파우치,PO,7868000,7677980
M,1,백화점,Bag,가방,BG,3383000,2368100
M,1,백화점,Bag,백팩,BK,6738000,6498500
M,1,백화점,Bag,버킷백,BM,17819000,16871410
M,1,백화점,Bag,쇼퍼백,OR,267553000,261233720
M,1,백화점,Bag,숄더백,BQ,418772000,408637790
M,1,백화점,Bag,크로스백,CR,39989000,38623120
M,1,백화점,Bag,힙색,HS,14517000,14099490
M,1,백화점,Headwear,방한모,WM,39371000,38500980
M,1,백화점,Headwear,비니,BN,272659000,266807310
M,1,백화점,Headwear,여성 베레모,CB,13381000,13001090
M,1,백화점,Headwear,운동모,CP,712769000,699068380
M,1,백화점,Headwear,햇,HT,107409000,104841240
M,1,백화점,Shoes,런닝화,RN,153044000,148776980
M,1,백화점,Shoes,뮬,MU,22784000,21466880
M,1,백화점,Shoes,방한화,WB,196398000,190120370
M,1,백화점,Shoes,샌들,SD,475000,361000
M,1,백화점,Shoes,스니커즈,SX,966406000,919976520
M,1,백화점,Shoes,슬리퍼,LP,980000,965090
M,1,백화점,Shoes,신발,SH,400463000,370903960
M,1,백화점,과시즌의류,니트가디건,KC,1791000,1764850
M,1,백화점,과시즌의류,데님셔츠,DR,0,0
M,1,백화점,과시즌의류,맨투맨,MT,2040000,1099540
M,1,백화점,과시즌의류,반바지,SP,0,0
M,1,백화점,과시즌의류,반팔카라티셔츠,TS,3419000,3350540
M,1,백화점,과시즌의류,방풍자켓,WJ,378000,378000
M,1,백화점,과시즌의류,우븐셔츠,WS,3576000,1787980
M,1,백화점,과시즌의류,점퍼,JP,53012000,28390440
M,1,백화점,과시즌의류,진자켓,DK,0,0
M,1,백화점,과시즌의류,탱크탑,TK,0,0
M,1,백화점,과시즌의류,트레이닝(상의),TR,13714000,7446470
M,1,백화점,과시즌의류,팬츠,PT,17190000,11691470
M,1,백화점,과시즌의류,폴라폴리스점퍼,FD,49850000,25552130
M,1,백화점,과시즌의류,후드티,HD,12068000,6153000
M,1,백화점,당시즌의류,니트가디건,KC,28675000,27142520
M,1,백화점,당시즌의류,니트풀오버,KP,25476000,24467010
M,1,백화점,당시즌의류,다운베스트,DV,101189000,98295680
M,1,백화점,당시즌의류,다운점퍼,DJ,2088168000,2011336320
M,1,백화점,당시즌의류,데님셔츠,DR,2666000,2590760
M,1,백화점,당시즌의류,데님원피스,DD,199000,199000
M,1,백화점,당시즌의류,레깅스,LG,860000,860010
M,1,백화점,당시즌의류,맨투맨,MT,201859000,196753000
M,1,백화점,당시즌의류,반팔카라티셔츠,TS,9976000,9658090
M,1,백화점,당시즌의류,방풍자켓,WJ,8553000,8362550
M,1,백화점,당시즌의류,스커트,SK,7111000,6715250
M,1,백화점,당시즌의류,우븐셔츠,WS,1971000,1971000
M,1,백화점,당시즌의류,우븐팬츠,WP,37922000,36867480
M,1,백화점,당시즌의류,원피스,OP,1479000,1455100
M,1,백화점,당시즌의류,점퍼,JP,78882000,75949060
M,1,백화점,당시즌의류,진바지,DP,14150000,13537330
M,1,백화점,당시즌의류,진스커트,DS,139000,124010
M,1,백화점,당시즌의류,진자켓,DK,269000,269000
M,1,백화점,당시즌의류,트레이닝(상의),TR,65467000,63359800
M,1,백화점,당시즌의류,패딩,PD,12045000,11546780
M,1,백화점,당시즌의류,팬츠,PT,271913000,263931990
M,1,백화점,당시즌의류,폴라폴리스점퍼,FD,14238000,13844060
M,1,백화점,당시즌의류,후드티,HD,111777000,108290630
M,1,백화점,차시즌의류,맨투맨,MT,40287000,38915400
M,1,백화점,차시즌의류,반팔카라티셔츠,TS,46230000,44928000
M,1,백화점,차시즌의류,방풍자켓,WJ,598000,598000
M,1,백화점,차시즌의류,점퍼,JP,2591000,2531200
M,1,백화점,차시즌의류,트레이닝(상의),TR,3332000,3288010
M,1,백화점,차시즌의류,팬츠,PT,14058000,13638760
M,1,백화점,차시즌의류,후드티,HD,20622000,20121730
M,11,직영몰,Acc_etc,기타,ET,759000,759000
M,11,직영몰,Acc_etc,머플러(스카프),MF,2235000,2172400
M,11,직영몰,Acc_etc,양말,SO,1107900,1088610
M,11,직영몰,Acc_etc,캐리어(하드케이스),HH,249000,249000
M,11,직영몰,Acc_etc,파우치,PO,1176000,1133600
M,11,직영몰,Bag,백팩,BK,818000,818000
M,11,직영몰,Bag,버킷백,BM,993000,980100
M,11,직영몰,Bag,쇼퍼백,OR,3347000,3307200
M,11,직영몰,Bag,숄더백,BQ,7508000,7408140
M,11,직영몰,Bag,크로스백,CR,3947000,3870600
M,11,직영몰,Bag,힙색,HS,901000,881100
M,11,직영몰,Headwear,방한모,WM,5707000,5641600
M,11,직영몰,Headwear,비니,BN,37252000,36816770
M,11,직영몰,Headwear,여성 베레모,CB,802000,794100
M,11,직영몰,Headwear,운동모,CP,127345000,126409410
M,11,직영몰,Headwear,햇,HT,14631000,14334700
M,11,직영몰,Shoes,런닝화,RN,8268000,8073070
M,11,직영몰,Shoes,뮬,MU,2948000,2797500
M,11,직영몰,Shoes,방한화,WB,22415000,22001720
M,11,직영몰,Shoes,스니커즈,SX,48831000,46971810
M,11,직영몰,Shoes,신발,SH,26694000,25366220
M,11,직영몰,과시즌의류,니트가디건,KC,796000,796000
M,11,직영몰,과시즌의류,반팔카라티셔츠,TS,236000,236000
M,11,직영몰,과시즌의류,방풍자켓,WJ,189000,189000
M,11,직영몰,과시즌의류,점퍼,JP,1395000,697500
M,11,직영몰,과시즌의류,진바지,DP,0,0
M,11,직영몰,과시즌의류,팬츠,PT,625000,625000
M,11,직영몰,과시즌의류,폴라폴리스점퍼,FD,3602000,1910500
M,11,직영몰,과시즌의류,후드티,HD,507000,253500
M,11,직영몰,당시즌의류,니트가디건,KC,2689000,2616300
M,11,직영몰,당시즌의류,니트풀오버,KP,4836000,4744050
M,11,직영몰,당시즌의류,다운베스트,DV,8941000,8709800
M,11,직영몰,당시즌의류,다운점퍼,DJ,168625000,162593700
M,11,직영몰,당시즌의류,데님셔츠,DR,1631000,1539470
M,11,직영몰,당시즌의류,레깅스,LG,257000,240200
M,11,직영몰,당시즌의류,맨투맨,MT,21462000,20734610
M,11,직영몰,당시즌의류,반팔카라티셔츠,TS,563000,555100
M,11,직영몰,당시즌의류,방풍자켓,WJ,1911000,1801500
M,11,직영몰,당시즌의류,스커트,SK,427000,427000
M,11,직영몰,당시즌의류,우븐팬츠,WP,7478000,7192180
M,11,직영몰,당시즌의류,원피스,OP,0,0
M,11,직영몰,당시즌의류,점퍼,JP,6479000,6204780
M,11,직영몰,당시즌의류,진바지,DP,1402000,1372340
M,11,직영몰,당시즌의류,진스커트,DS,278000,264100
M,11,직영몰,당시즌의류,진자켓,DK,269000,269000
M,11,직영몰,당시즌의류,트레이닝(상의),TR,7685000,7447640
M,11,직영몰,당시즌의류,패딩,PD,876000,832200
M,11,직영몰,당시즌의류,팬츠,PT,29971000,29157000
M,11,직영몰,당시즌의류,폴라폴리스점퍼,FD,1832000,1784200
M,11,직영몰,당시즌의류,후드티,HD,10357000,9930730
M,11,직영몰,차시즌의류,맨투맨,MT,4058000,3994700
M,11,직영몰,차시즌의류,반팔카라티셔츠,TS,3036000,2953200
M,11,직영몰,차시즌의류,점퍼,JP,1196000,1088000
M,11,직영몰,차시즌의류,팬츠,PT,1782000,1732500
M,11,직영몰,차시즌의류,후드티,HD,1795000,1731500
M,2,면세점,Acc_etc,기타,ET,2415000,2415000
M,2,면세점,Acc_etc,머플러(스카프),MF,60583000,60583030
M,2,면세점,Acc_etc,양말,SO,9447300,9447320
M,2,면세점,Acc_etc,파우치,PO,7988000,7987990
M,2,면세점,Bag,가방,BG,46796000,33542510
M,2,면세점,Bag,백팩,BK,14922000,14922000
M,2,면세점,Bag,버킷백,BM,758640000,758641660
M,2,면세점,Bag,쇼퍼백,OR,51712000,51711980
M,2,면세점,Bag,숄더백,BQ,171681000,171681120
M,2,면세점,Bag,크로스백,CR,62538000,62537950
M,2,면세점,Bag,힙색,HS,93704000,93704000
M,2,면세점,Headwear,방한모,WM,4565000,4565000
M,2,면세점,Headwear,비니,BN,1042230000,1042199660
M,2,면세점,Headwear,여성 베레모,CB,13352000,13351990
M,2,면세점,Headwear,운동모,CP,4399215000,4399157970
M,2,면세점,Headwear,햇,HT,146450000,146431090
M,2,면세점,Shoes,런닝화,RN,177498000,177497980
M,2,면세점,Shoes,뮬,MU,9491000,6643660
M,2,면세점,Shoes,방한화,WB,33672000,33672000
M,2,면세점,Shoes,스니커즈,SX,583191000,572970000
M,2,면세점,Shoes,신발,SH,246554000,234731300
M,2,면세점,과시즌의류,니트가디건,KC,1592000,1592000
M,2,면세점,과시즌의류,니트풀오버,KP,1113000,1113000
M,2,면세점,과시즌의류,다운점퍼,DJ,65010000,65010000
M,2,면세점,과시즌의류,데님원피스,DD,996000,996000
M,2,면세점,과시즌의류,레깅스,LG,89000,89000
M,2,면세점,과시즌의류,맨투맨,MT,8254000,8156810
M,2,면세점,과시즌의류,반팔카라티셔츠,TS,531000,531000
M,2,면세점,과시즌의류,방풍자켓,WJ,2477000,2477000
M,2,면세점,과시즌의류,우븐팬츠,WP,139000,139000
M,2,면세점,과시즌의류,원피스,OP,895000,895000
M,2,면세점,과시즌의류,점퍼,JP,10328000,10328000
M,2,면세점,과시즌의류,진바지,DP,517000,517000
M,2,면세점,과시즌의류,진스커트,DS,715000,715000
M,2,면세점,과시즌의류,팬츠,PT,4564000,4564000
M,2,면세점,과시즌의류,후드티,HD,954000,954000
M,2,면세점,당시즌의류,니트가디건,KC,13842000,13842000
M,2,면세점,당시즌의류,니트풀오버,KP,1134000,1134000
M,2,면세점,당시즌의류,다운베스트,DV,13264000,13264000
M,2,면세점,당시즌의류,다운점퍼,DJ,2419726000,2419723970
M,2,면세점,당시즌의류,데님셔츠,DR,1740000,1740000
M,2,면세점,당시즌의류,데님원피스,DD,199000,199000
M,2,면세점,당시즌의류,맨투맨,MT,47569000,47569000
M,2,면세점,당시즌의류,방풍자켓,WJ,2091000,2091000
M,2,면세점,당시즌의류,원피스,OP,258000,258000
M,2,면세점,당시즌의류,점퍼,JP,15810000,15810000
M,2,면세점,당시즌의류,진바지,DP,2973000,2973000
M,2,면세점,당시즌의류,진스커트,DS,139000,139000
M,2,면세점,당시즌의류,트레이닝(상의),TR,10358000,10358000
M,2,면세점,당시즌의류,팬츠,PT,15988000,15988000
M,2,면세점,당시즌의류,후드티,HD,14845000,14845000
M,2,면세점,차시즌의류,맨투맨,MT,72319000,72318990
M,2,면세점,차시즌의류,반팔카라티셔츠,TS,379845000,379843410
M,2,면세점,차시즌의류,점퍼,JP,7176000,7176000
M,2,면세점,차시즌의류,트레이닝(상의),TR,595000,595000
M,2,면세점,차시즌의류,팬츠,PT,8316000,8316000
M,2,면세점,차시즌의류,후드티,HD,33164000,33163930
M,3,RF,Acc_etc,기타,ET,611000,590300
M,3,RF,Acc_etc,머플러(스카프),MF,2257000,1950700
M,3,RF,Acc_etc,양말,SO,552900,528900
M,3,RF,Acc_etc,파우치,PO,716000,716000
M,3,RF,Bag,백팩,BK,218000,200300
M,3,RF,Bag,버킷백,BM,7502000,5567000
M,3,RF,Bag,쇼퍼백,OR,8201000,6074330
M,3,RF,Bag,숄더백,BQ,8417000,7211290
M,3,RF,Bag,크로스백,CR,2063000,2063000
M,3,RF,Bag,힙색,HS,624000,624000
M,3,RF,Headwear,방한모,WM,1650000,1650000
M,3,RF,Headwear,비니,BN,41460000,32247270
M,3,RF,Headwear,여성 베레모,CB,1273000,1114300
M,3,RF,Headwear,운동모,CP,337311000,249553960
M,3,RF,Headwear,햇,HT,9656000,8100200
M,3,RF,Shoes,런닝화,RN,8724000,7585420
M,3,RF,Shoes,뮬,MU,1697000,1351400
M,3,RF,Shoes,방한화,WB,5427000,4865400
M,3,RF,Shoes,스니커즈,SX,44602000,36809530
M,3,RF,Shoes,신발,SH,29871000,23574000
M,3,RF,과시즌의류,니트가디건,KC,398000,398000
M,3,RF,과시즌의류,점퍼,JP,339000,339000
M,3,RF,과시즌의류,팬츠,PT,367000,295600
M,3,RF,과시즌의류,폴라폴리스점퍼,FD,0,0
M,3,RF,당시즌의류,니트가디건,KC,2708000,2272100
M,3,RF,당시즌의류,니트풀오버,KP,1463000,1274900
M,3,RF,당시즌의류,다운베스트,DV,9239000,7470800
M,3,RF,당시즌의류,다운점퍼,DJ,174680000,132806890
M,3,RF,당시즌의류,데님셔츠,DR,587000,587000
M,3,RF,당시즌의류,맨투맨,MT,13420000,10815400
M,3,RF,당시즌의류,반팔카라티셔츠,TS,2391000,1827900
M,3,RF,당시즌의류,방풍자켓,WJ,1056000,972300
M,3,RF,당시즌의류,스커트,SK,328000,280300
M,3,RF,당시즌의류,우븐셔츠,WS,398000,332300
M,3,RF,당시즌의류,우븐팬츠,WP,2959000,2661100
M,3,RF,당시즌의류,원피스,OP,0,0
M,3,RF,당시즌의류,점퍼,JP,4525000,4004800
M,3,RF,당시즌의류,진바지,DP,1243000,1084900
M,3,RF,당시즌의류,진스커트,DS,288000,288000
M,3,RF,당시즌의류,진자켓,DK,269000,188300
M,3,RF,당시즌의류,트레이닝(상의),TR,3049000,2632000
M,3,RF,당시즌의류,패딩,PD,1752000,1489200
M,3,RF,당시즌의류,팬츠,PT,17950000,13947120
M,3,RF,당시즌의류,폴라폴리스점퍼,FD,1095000,963600
M,3,RF,당시즌의류,후드티,HD,8108000,6881300
M,3,RF,차시즌의류,맨투맨,MT,1376000,1079000
M,3,RF,차시즌의류,반팔카라티셔츠,TS,2691000,2380500
M,3,RF,차시즌의류,점퍼,JP,598000,508300
M,3,RF,차시즌의류,트레이닝(상의),TR,238000,166600
M,3,RF,차시즌의류,팬츠,PT,594000,445500
M,3,RF,차시즌의류,후드티,HD,695000,611600
M,3,직영점(가두),Acc_etc,기타,ET,5637000,5623200
M,3,직영점(가두),Acc_etc,머플러(스카프),MF,13363000,13293790
M,3,직영점(가두),Acc_etc,양말,SO,3985900,3955630
M,3,직영점(가두),Acc_etc,캐리어(하드케이스),HH,249000,249000
M,3,직영점(가두),Acc_etc,파우치,PO,5948000,5907970
M,3,직영점(가두),Bag,가방,BG,995000,696500
M,3,직영점(가두),Bag,백팩,BK,3673000,3665470
M,3,직영점(가두),Bag,버킷백,BM,6017000,6001100
M,3,직영점(가두),Bag,쇼퍼백,OR,16957000,16356600
M,3,직영점(가두),Bag,숄더백,BQ,47294000,46027810
M,3,직영점(가두),Bag,크로스백,CR,15116000,14931400
M,3,직영점(가두),Bag,힙색,HS,9357000,9306500
M,3,직영점(가두),Headwear,방한모,WM,10348000,10237540
M,3,직영점(가두),Headwear,비니,BN,82956000,80514680
M,3,직영점(가두),Headwear,여성 베레모,CB,3973000,3906800
M,3,직영점(가두),Headwear,운동모,CP,340402000,335115410
M,3,직영점(가두),Headwear,햇,HT,31417000,31021760
M,3,직영점(가두),Shoes,런닝화,RN,32735000,32389620
M,3,직영점(가두),Shoes,뮬,MU,1765000,1713610
M,3,직영점(가두),Shoes,방한화,WB,31676000,31019400
M,3,직영점(가두),Shoes,스니커즈,SX,140143000,136886320
M,3,직영점(가두),Shoes,슬리퍼,LP,147000,147000
M,3,직영점(가두),Shoes,신발,SH,57007000,56044130
M,3,직영점(가두),과시즌의류,니트가디건,KC,199000,199000
M,3,직영점(가두),과시즌의류,반팔카라티셔츠,TS,531000,527900
M,3,직영점(가두),과시즌의류,방풍자켓,WJ,756000,752600
M,3,직영점(가두),과시즌의류,점퍼,JP,339000,339000
M,3,직영점(가두),과시즌의류,트레이닝(상의),TR,974000,974000
M,3,직영점(가두),과시즌의류,팬츠,PT,744000,744000
M,3,직영점(가두),과시즌의류,후드티,HD,357000,357000
M,3,직영점(가두),당시즌의류,니트가디건,KC,9308000,9122980
M,3,직영점(가두),당시즌의류,니트풀오버,KP,6448000,6358380
M,3,직영점(가두),당시즌의류,다운베스트,DV,18377000,18052930
M,3,직영점(가두),당시즌의류,다운점퍼,DJ,321384000,305042570
M,3,직영점(가두),당시즌의류,데님셔츠,DR,3333000,3333000
M,3,직영점(가두),당시즌의류,데님원피스,DD,597000,597000
M,3,직영점(가두),당시즌의류,레깅스,LG,425000,401300
M,3,직영점(가두),당시즌의류,맨투맨,MT,54193000,53774710
M,3,직영점(가두),당시즌의류,반팔카라티셔츠,TS,2252000,2248850
M,3,직영점(가두),당시즌의류,방풍자켓,WJ,4132000,4127930
M,3,직영점(가두),당시즌의류,스커트,SK,2057000,1945110
M,3,직영점(가두),당시즌의류,우븐셔츠,WS,1811000,1739180
M,3,직영점(가두),당시즌의류,우븐팬츠,WP,7915000,7824760
M,3,직영점(가두),당시즌의류,원피스,OP,387000,387000
M,3,직영점(가두),당시즌의류,점퍼,JP,24082000,23867360
M,3,직영점(가두),당시즌의류,진바지,DP,3939000,3929330
M,3,직영점(가두),당시즌의류,진스커트,DS,278000,264100
M,3,직영점(가두),당시즌의류,진자켓,DK,558000,548000
M,3,직영점(가두),당시즌의류,트레이닝(상의),TR,16911000,16771210
M,3,직영점(가두),당시즌의류,패딩,PD,4599000,4467600
M,3,직영점(가두),당시즌의류,팬츠,PT,37413000,36640570
M,3,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,6332000,6200600
M,3,직영점(가두),당시즌의류,후드티,HD,23565000,22834500
M,3,직영점(가두),차시즌의류,맨투맨,MT,9324000,9274200
M,3,직영점(가두),차시즌의류,반팔카라티셔츠,TS,13386000,13275910
M,3,직영점(가두),차시즌의류,점퍼,JP,4146000,4106100
M,3,직영점(가두),차시즌의류,트레이닝(상의),TR,1071000,1071000
M,3,직영점(가두),차시즌의류,팬츠,PT,3069000,3057000
M,3,직영점(가두),차시즌의류,후드티,HD,5514000,5444840
M,4,RF,Bag,버킷백,BM,16125000,10158750
M,4,RF,Bag,쇼퍼백,OR,14170000,8927100
M,4,RF,Bag,숄더백,BQ,22935000,14449050
M,4,RF,Headwear,운동모,CP,210935000,131161590
M,4,RF,Headwear,햇,HT,511000,321930
M,4,RF,Shoes,스니커즈,SX,30302000,19090260
M,4,RF,Shoes,신발,SH,11354000,7153020
M,4,자사몰,Acc_etc,기타,ET,680000,604440
M,4,자사몰,Acc_etc,머플러(스카프),MF,2065000,1883650
M,4,자사몰,Acc_etc,양말,SO,1930400,1547299
M,4,자사몰,Acc_etc,파우치,PO,960000,783210
M,4,자사몰,Bag,가방,BG,199000,131360
M,4,자사몰,Bag,백팩,BK,634000,616216
M,4,자사몰,Bag,버킷백,BM,576000,531840
M,4,자사몰,Bag,쇼퍼백,OR,4051000,3776160
M,4,자사몰,Bag,숄더백,BQ,20625000,19191557
M,4,자사몰,Bag,크로스백,CR,3601000,3395814
M,4,자사몰,Bag,힙색,HS,1515000,1372110
M,4,자사몰,Headwear,방한모,WM,13027000,11864820
M,4,자사몰,Headwear,비니,BN,36355000,30917938
M,4,자사몰,Headwear,여성 베레모,CB,709000,683248
M,4,자사몰,Headwear,운동모,CP,117655000,98134661
M,4,자사몰,Headwear,햇,HT,5577000,4957650
M,4,자사몰,Shoes,런닝화,RN,54077000,50325886
M,4,자사몰,Shoes,뮬,MU,715000,416900
M,4,자사몰,Shoes,방한화,WB,65263000,60098710
M,4,자사몰,Shoes,스니커즈,SX,34873000,33168319
M,4,자사몰,Shoes,슬리퍼,LP,49000,49000
M,4,자사몰,Shoes,신발,SH,21390000,19879949
M,4,자사몰,과시즌의류,니트가디건,KC,199000,164310
M,4,자사몰,과시즌의류,다운점퍼,DJ,2381000,2297100
M,4,자사몰,과시즌의류,레깅스,LG,89000,79100
M,4,자사몰,과시즌의류,맨투맨,MT,882000,691680
M,4,자사몰,과시즌의류,반팔카라티셔츠,TS,532000,451050
M,4,자사몰,과시즌의류,우븐셔츠,WS,447000,189500
M,4,자사몰,과시즌의류,우븐팬츠,WP,139000,139000
M,4,자사몰,과시즌의류,점퍼,JP,7055000,3416150
M,4,자사몰,과시즌의류,진바지,DP,726000,708140
M,4,자사몰,과시즌의류,진자켓,DK,0,0
M,4,자사몰,과시즌의류,트레이닝(상의),TR,3011000,1747540
M,4,자사몰,과시즌의류,팬츠,PT,5156000,4459160
M,4,자사몰,과시즌의류,폴라폴리스점퍼,FD,9771000,4570500
M,4,자사몰,과시즌의류,후드티,HD,2306000,1210120
M,4,자사몰,당시즌의류,니트가디건,KC,1513000,1463316
M,4,자사몰,당시즌의류,니트풀오버,KP,1403000,1325510
M,4,자사몰,당시즌의류,다운베스트,DV,5117000,4786840
M,4,자사몰,당시즌의류,다운점퍼,DJ,176890000,165468430
M,4,자사몰,당시즌의류,데님셔츠,DR,527000,527000
M,4,자사몰,당시즌의류,레깅스,LG,623000,610800
M,4,자사몰,당시즌의류,맨투맨,MT,32354000,30094630
M,4,자사몰,당시즌의류,반팔카라티셔츠,TS,2321000,2130450
M,4,자사몰,당시즌의류,방풍자켓,WJ,975000,907590
M,4,자사몰,당시즌의류,스커트,SK,824000,777100
M,4,자사몰,당시즌의류,우븐팬츠,WP,4868000,4656830
M,4,자사몰,당시즌의류,원피스,OP,139000,120000
M,4,자사몰,당시즌의류,점퍼,JP,3887000,3691800
M,4,자사몰,당시즌의류,진바지,DP,1900000,1778550
M,4,자사몰,당시즌의류,진스커트,DS,139000,136020
M,4,자사몰,당시즌의류,트레이닝(상의),TR,9216000,8707740
M,4,자사몰,당시즌의류,패딩,PD,219000,157100
M,4,자사몰,당시즌의류,팬츠,PT,29364000,27331068
M,4,자사몰,당시즌의류,폴라폴리스점퍼,FD,956000,844230
M,4,자사몰,당시즌의류,후드티,HD,20043000,18840095
M,4,자사몰,차시즌의류,맨투맨,MT,4626000,4405469
M,4,자사몰,차시즌의류,반팔카라티셔츠,TS,3174000,2886617
M,4,자사몰,차시즌의류,점퍼,JP,897000,835100
M,4,자사몰,차시즌의류,트레이닝(상의),TR,476000,431470
M,4,자사몰,차시즌의류,팬츠,PT,594000,545350
M,4,자사몰,차시즌의류,후드티,HD,3692000,3574093
M,5,제휴몰,Acc_etc,기타,ET,6002000,6002000
M,5,제휴몰,Acc_etc,머플러(스카프),MF,5957000,5957000
M,5,제휴몰,Acc_etc,양말,SO,1383400,1383400
M,5,제휴몰,Acc_etc,장갑,GL,0,0
M,5,제휴몰,Acc_etc,캐리어(하드케이스),HH,548000,548000
M,5,제휴몰,Acc_etc,토시,ML,0,0
M,5,제휴몰,Acc_etc,파우치,PO,1091000,1091000
M,5,제휴몰,Bag,가방,BG,1393000,1034800
M,5,제휴몰,Bag,백팩,BK,1298000,1298000
M,5,제휴몰,Bag,버킷백,BM,1917000,1917000
M,5,제휴몰,Bag,쇼퍼백,OR,7626000,7656000
M,5,제휴몰,Bag,숄더백,BQ,38429000,38429030
M,5,제휴몰,Bag,크로스백,CR,6864000,6864000
M,5,제휴몰,Bag,힙색,HS,2000000,2000000
M,5,제휴몰,Headwear,메시캡,MC,0,0
M,5,제휴몰,Headwear,방한모,WM,24848000,24847980
M,5,제휴몰,Headwear,비니,BN,179208000,179056260
M,5,제휴몰,Headwear,여성 베레모,CB,2459000,2459000
M,5,제휴몰,Headwear,운동모,CP,515047000,514964110
M,5,제휴몰,Headwear,햇,HT,24083000,24083000
M,5,제휴몰,Shoes,런닝화,RN,59633000,59633110
M,5,제휴몰,Shoes,뮬,MU,5939000,4460610
M,5,제휴몰,Shoes,방한화,WB,104172000,104172000
M,5,제휴몰,Shoes,샌들,SD,-95000,-66500
M,5,제휴몰,Shoes,스니커즈,SX,83976000,81516270
M,5,제휴몰,Shoes,슬리퍼,LP,343000,343000
M,5,제휴몰,Shoes,신발,SH,132370000,117658240
M,5,제휴몰,과시즌의류,니트가디건,KC,2189000,2189000
M,5,제휴몰,과시즌의류,다운점퍼,DJ,6380000,6380000
M,5,제휴몰,과시즌의류,데님셔츠,DR,0,0
M,5,제휴몰,과시즌의류,레깅스,LG,89000,89000
M,5,제휴몰,과시즌의류,맨투맨,MT,1387000,941500
M,5,제휴몰,과시즌의류,반바지,SP,0,0
M,5,제휴몰,과시즌의류,반팔카라티셔츠,TS,305000,305000
M,5,제휴몰,과시즌의류,방풍자켓,WJ,0,0
M,5,제휴몰,과시즌의류,우븐셔츠,WS,4321000,2167910
M,5,제휴몰,과시즌의류,원피스,OP,0,0
M,5,제휴몰,과시즌의류,점퍼,JP,29735000,15924380
M,5,제휴몰,과시즌의류,진바지,DP,567000,567000
M,5,제휴몰,과시즌의류,탱크탑,TK,158000,158000
M,5,제휴몰,과시즌의류,트레이닝(상의),TR,9401000,5115950
M,5,제휴몰,과시즌의류,팬츠,PT,9422000,6551000
M,5,제휴몰,과시즌의류,폴라폴리스점퍼,FD,67959000,34546020
M,5,제휴몰,과시즌의류,후드티,HD,9671000,5192440
M,5,제휴몰,당시즌의류,니트가디건,KC,1831000,1831000
M,5,제휴몰,당시즌의류,니트풀오버,KP,2388000,2388000
M,5,제휴몰,당시즌의류,다운베스트,DV,19468000,19468000
M,5,제휴몰,당시즌의류,다운점퍼,DJ,837340000,837339650
M,5,제휴몰,당시즌의류,데님셔츠,DR,686000,686000
M,5,제휴몰,당시즌의류,레깅스,LG,89000,89000
M,5,제휴몰,당시즌의류,맨투맨,MT,49085000,48766000
M,5,제휴몰,당시즌의류,반팔카라티셔츠,TS,1066000,1066000
M,5,제휴몰,당시즌의류,방풍자켓,WJ,5153000,5153000
M,5,제휴몰,당시즌의류,스커트,SK,675000,675000
M,5,제휴몰,당시즌의류,우븐팬츠,WP,6029000,6029000
M,5,제휴몰,당시즌의류,원피스,OP,407000,407000
M,5,제휴몰,당시즌의류,점퍼,JP,19516000,19516000
M,5,제휴몰,당시즌의류,진바지,DP,2993000,2993000
M,5,제휴몰,당시즌의류,진스커트,DS,139000,139000
M,5,제휴몰,당시즌의류,진자켓,DK,588000,588000
M,5,제휴몰,당시즌의류,트레이닝(상의),TR,15104000,15104000
M,5,제휴몰,당시즌의류,패딩,PD,1752000,1752000
M,5,제휴몰,당시즌의류,팬츠,PT,49619000,49619000
M,5,제휴몰,당시즌의류,폴라폴리스점퍼,FD,2848000,2848000
M,5,제휴몰,당시즌의류,후드티,HD,33008000,33147000
M,5,제휴몰,차시즌의류,맨투맨,MT,337000,337000
M,5,제휴몰,차시즌의류,반팔카라티셔츠,TS,759000,759000
M,5,제휴몰,차시즌의류,점퍼,JP,598000,598000
M,5,제휴몰,차시즌의류,트레이닝(상의),TR,0,0
M,5,제휴몰,차시즌의류,팬츠,PT,99000,99000
M,5,제휴몰,차시즌의류,후드티,HD,516000,516000
M,6,RF,Acc_etc,기타,ET,69000,69000
