브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
I,99,기타,과시즌의류,다운점퍼,DJ,49847000,130300
I,99,기타,과시즌의류,레깅스,LG,2069000,0
I,99,기타,과시즌의류,맨투맨,MT,7405000,34600
I,99,기타,과시즌의류,맨투맨셋트,S2,14470000,0
I,99,기타,과시즌의류,반바지,SP,2257000,0
I,99,기타,과시즌의류,반팔카라티셔츠,TS,16226000,0
I,99,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,12786000,53500
I,99,기타,과시즌의류,방풍자켓,WJ,1171000,34500
I,99,기타,과시즌의류,보드바지,BP,318000,0
I,99,기타,과시즌의류,스윔웨어,SW,15284000,15490
I,99,기타,과시즌의류,스커트,SK,1115000,0
I,99,기타,과시즌의류,우븐반바지,SM,2209000,0
I,99,기타,과시즌의류,우븐셔츠,WS,436000,0
I,99,기타,과시즌의류,우븐팬츠,WP,257000,0
I,99,기타,과시즌의류,원피스,OP,1398000,0
I,99,기타,과시즌의류,점퍼,JP,9049000,176830
I,99,기타,과시즌의류,진바지,DP,525000,0
I,99,기타,과시즌의류,탱크탑,TK,33000,0
I,99,기타,과시즌의류,트레이닝 세트,S5,179000,0
I,99,기타,과시즌의류,트레이닝(하의),TP,89000,0
I,99,기타,과시즌의류,팬츠,PT,3920000,14680
I,99,기타,과시즌의류,폴라폴리스점퍼,FD,935000,0
I,99,기타,과시즌의류,폴로 티셔츠,PQ,2070000,0
I,99,기타,과시즌의류,후드티,HD,999000,0
I,99,기타,당시즌의류,다운베스트,DV,278000,139000
I,99,기타,당시즌의류,다운점퍼,DJ,3416000,1652520
I,99,기타,당시즌의류,레깅스,LG,69000,34500
I,99,기타,당시즌의류,맨투맨,MT,750000,305260
I,99,기타,당시즌의류,맨투맨셋트,S2,1698000,876220
I,99,기타,당시즌의류,반팔카라티셔츠,TS,49000,12390
I,99,기타,당시즌의류,방풍자켓,WJ,119000,27000
I,99,기타,당시즌의류,스커트,SK,89000,25450
I,99,기타,당시즌의류,우븐팬츠,WP,1317000,880300
I,99,기타,당시즌의류,점퍼,JP,657000,171940
I,99,기타,당시즌의류,진바지,DP,99000,28150
I,99,기타,당시즌의류,팬츠,PT,138000,82800
I,99,기타,당시즌의류,폴라폴리스점퍼,FD,159000,79500
I,99,기타,당시즌의류,후드티,HD,119000,59500
M,1,RF,Acc_etc,기타,ET,138000,138000
M,1,RF,Acc_etc,머플러(스카프),MF,753000,752960
M,1,RF,Acc_etc,양말,SO,171000,168910
M,1,RF,Acc_etc,파우치,PO,265000,265010
M,1,RF,Bag,버킷백,BM,288000,287990
M,1,RF,Bag,쇼퍼백,OR,67318000,60688620
M,1,RF,Bag,숄더백,BQ,19019000,17296860
M,1,RF,Bag,크로스백,CR,615000,595000
M,1,RF,Bag,힙색,HS,297000,297020
M,1,RF,Headwear,방한모,WM,1381000,1371010
M,1,RF,Headwear,비니,BN,6420000,6295800
M,1,RF,Headwear,여성 베레모,CB,817000,751710
M,1,RF,Headwear,운동모,CP,19026000,18569330
M,1,RF,Headwear,햇,HT,2946000,2946040
M,1,RF,Shoes,런닝화,RN,5290000,5290070
M,1,RF,Shoes,뮬,MU,436000,436000
M,1,RF,Shoes,방한화,WB,3309000,3308930
M,1,RF,Shoes,스니커즈,SX,137928000,125753670
M,1,RF,Shoes,신발,SH,4691000,4671100
M,1,RF,과시즌의류,우븐셔츠,WS,149000,74500
M,1,RF,과시즌의류,팬츠,PT,317000,218000
M,1,RF,과시즌의류,폴라폴리스점퍼,FD,199000,99500
M,1,RF,과시즌의류,후드티,HD,338000,169000
M,1,RF,당시즌의류,니트가디건,KC,637000,564980
M,1,RF,당시즌의류,니트풀오버,KP,607000,569200
M,1,RF,당시즌의류,다운베스트,DV,1931000,1668210
M,1,RF,당시즌의류,다운점퍼,DJ,153632000,130680860
M,1,RF,당시즌의류,맨투맨,MT,4179000,3851450
M,1,RF,당시즌의류,반팔카라티셔츠,TS,158000,158000
M,1,RF,당시즌의류,스커트,SK,129000,103200
M,1,RF,당시즌의류,우븐팬츠,WP,1172000,1128370
M,1,RF,당시즌의류,점퍼,JP,2093000,1841800
M,1,RF,당시즌의류,진바지,DP,557000,557000
M,1,RF,당시즌의류,트레이닝(상의),TR,655000,532620
M,1,RF,당시즌의류,패딩,PD,219000,219000
M,1,RF,당시즌의류,팬츠,PT,4273000,3760000
M,1,RF,당시즌의류,후드티,HD,1071000,1002290
M,1,RF,차시즌의류,맨투맨,MT,119000,95200
M,1,RF,차시즌의류,반팔카라티셔츠,TS,1380000,1360890
M,1,RF,차시즌의류,후드티,HD,417000,397870
M,1,백화점,Acc_etc,기타,ET,5037000,4950180
M,1,백화점,Acc_etc,머플러(스카프),MF,14802000,14215140
M,1,백화점,Acc_etc,양말,SO,10179100,9943240
M,1,백화점,Acc_etc,파우치,PO,5050000,4884390
M,1,백화점,Bag,가방,BG,1393000,975100
M,1,백화점,Bag,백팩,BK,4519000,4319450
M,1,백화점,Bag,버킷백,BM,16130000,15336620
M,1,백화점,Bag,쇼퍼백,OR,200910000,195091040
M,1,백화점,Bag,숄더백,BQ,242913000,238850050
M,1,백화점,Bag,크로스백,CR,25925000,25245540
M,1,백화점,Bag,힙색,HS,9705000,9452130
M,1,백화점,Headwear,방한모,WM,30731000,30127050
M,1,백화점,Headwear,비니,BN,190645000,186770490
M,1,백화점,Headwear,여성 베레모,CB,11018000,10626310
M,1,백화점,Headwear,운동모,CP,461197000,452653300
M,1,백화점,Headwear,햇,HT,75763000,74223100
M,1,백화점,Shoes,런닝화,RN,86801000,83986150
M,1,백화점,Shoes,뮬,MU,15445000,14392880
M,1,백화점,Shoes,방한화,WB,145817000,140850650
M,1,백화점,Shoes,샌들,SD,475000,361000
M,1,백화점,Shoes,스니커즈,SX,610517000,581564990
M,1,백화점,Shoes,슬리퍼,LP,588000,587990
M,1,백화점,Shoes,신발,SH,257651000,240245210
M,1,백화점,과시즌의류,니트가디건,KC,1393000,1386750
M,1,백화점,과시즌의류,맨투맨,MT,951000,555020
M,1,백화점,과시즌의류,반팔카라티셔츠,TS,2779000,2721550
M,1,백화점,과시즌의류,방풍자켓,WJ,378000,378000
M,1,백화점,과시즌의류,우븐셔츠,WS,2533000,1266490
M,1,백화점,과시즌의류,점퍼,JP,25968000,13797600
M,1,백화점,과시즌의류,탱크탑,TK,0,0
M,1,백화점,과시즌의류,트레이닝(상의),TR,10842000,5942860
M,1,백화점,과시즌의류,팬츠,PT,13613000,9216440
M,1,백화점,과시즌의류,폴라폴리스점퍼,FD,30288000,15363000
M,1,백화점,과시즌의류,후드티,HD,9364000,4801000
M,1,백화점,당시즌의류,니트가디건,KC,22325000,20920390
M,1,백화점,당시즌의류,니트풀오버,KP,17883000,17135890
M,1,백화점,당시즌의류,다운베스트,DV,76060000,74183600
M,1,백화점,당시즌의류,다운점퍼,DJ,1624032000,1567798380
