브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
I,11,직영몰,Headwear,운동모,CP,2340000,2324600
I,11,직영몰,Shoes,런닝화,RN,1841000,1795380
I,11,직영몰,Shoes,방한화,WB,10045000,9957710
I,11,직영몰,Shoes,스니커즈,SX,1054000,1045520
I,11,직영몰,Shoes,신발,SH,2034000,1984720
I,11,직영몰,당시즌의류,니트가디건,KC,0,0
I,11,직영몰,당시즌의류,니트풀오버,KP,417000,403760
I,11,직영몰,당시즌의류,다운베스트,DV,417000,417000
I,11,직영몰,당시즌의류,다운점퍼,DJ,18732000,18042420
I,11,직영몰,당시즌의류,레깅스,LG,345000,338100
I,11,직영몰,당시즌의류,맨투맨,MT,2753000,2718400
I,11,직영몰,당시즌의류,맨투맨셋트,S2,5281000,5204100
I,11,직영몰,당시즌의류,반팔카라티셔츠,TS,98000,98000
I,11,직영몰,당시즌의류,반팔티 & 스웨트팬츠,S1,636000,636000
I,11,직영몰,당시즌의류,스커트,SK,0,0
I,11,직영몰,당시즌의류,우븐팬츠,WP,683000,661910
I,11,직영몰,당시즌의류,점퍼,JP,0,0
I,11,직영몰,당시즌의류,진바지,DP,733000,733000
I,11,직영몰,당시즌의류,팬츠,PT,1875000,1875000
I,11,직영몰,당시즌의류,후드티,HD,959000,949100
I,2,면세점,Acc_etc,머플러(스카프),MF,1239000,1239000
I,2,면세점,Acc_etc,양말,SO,339000,339000
I,2,면세점,Acc_etc,장갑,GL,46000,46000
I,2,면세점,Bag,백팩,BK,7683000,7683000
I,2,면세점,Bag,슬링백,SG,553000,553000
I,2,면세점,Bag,크로스백,CR,113849000,113848910
I,2,면세점,Headwear,방한모,WM,6482000,6482000
I,2,면세점,Headwear,비니,BN,23516000,23498310
I,2,면세점,Headwear,운동모,CP,8791000,8791000
I,2,면세점,Shoes,런닝화,RN,5771000,5771000
I,2,면세점,Shoes,방한화,WB,5205000,5205000
I,2,면세점,Shoes,스니커즈,SX,5751000,5751000
I,2,면세점,Shoes,신발,SH,2797000,2797000
I,2,면세점,당시즌의류,다운베스트,DV,2839000,2839000
I,2,면세점,당시즌의류,다운점퍼,DJ,68688000,68688000
I,2,면세점,당시즌의류,맨투맨,MT,5848000,5848000
I,2,면세점,당시즌의류,맨투맨셋트,S2,4378000,4378000
I,2,면세점,당시즌의류,우븐팬츠,WP,89000,89000
I,2,면세점,당시즌의류,진바지,DP,99000,99000
I,2,면세점,당시즌의류,팬츠,PT,1953000,1953000
I,2,면세점,당시즌의류,폴라폴리스점퍼,FD,1480000,1480000
I,2,면세점,당시즌의류,후드티,HD,465000,465000
I,3,직영점(가두),Acc_etc,PET,PE,601000,601000
I,3,직영점(가두),Acc_etc,기타,ET,132000,132000
I,3,직영점(가두),Acc_etc,양말,SO,92500,92500
I,3,직영점(가두),Acc_etc,장갑,GL,92000,92000
I,3,직영점(가두),Bag,가방,BG,33000,33000
I,3,직영점(가두),Bag,백팩,BK,796000,796000
I,3,직영점(가두),Bag,슬링백,SG,79000,79000
I,3,직영점(가두),Bag,크로스백,CR,1136000,1130760
I,3,직영점(가두),Headwear,방한모,WM,1559000,1559000
I,3,직영점(가두),Headwear,비니,BN,2049000,2029000
I,3,직영점(가두),Headwear,와이어캡,WR,49000,49000
I,3,직영점(가두),Headwear,운동모,CP,1859000,1856960
I,3,직영점(가두),Headwear,햇,HT,112000,112000
I,3,직영점(가두),Shoes,런닝화,RN,881000,881000
I,3,직영점(가두),Shoes,방한화,WB,3672000,3669940
I,3,직영점(가두),Shoes,스니커즈,SX,865000,865000
I,3,직영점(가두),Shoes,신발,SH,1627000,1627000
I,3,직영점(가두),당시즌의류,다운베스트,DV,268000,265860
I,3,직영점(가두),당시즌의류,다운점퍼,DJ,9820000,9808760
I,3,직영점(가두),당시즌의류,레깅스,LG,138000,138000
I,3,직영점(가두),당시즌의류,맨투맨,MT,1634000,1631170
I,3,직영점(가두),당시즌의류,맨투맨셋트,S2,2502000,2491530
I,3,직영점(가두),당시즌의류,반팔카라티셔츠,TS,147000,147000
I,3,직영점(가두),당시즌의류,반팔티 & 스웨트팬츠,S1,636000,636000
I,3,직영점(가두),당시즌의류,스커트,SK,99000,99000
I,3,직영점(가두),당시즌의류,우븐팬츠,WP,178000,176220
I,3,직영점(가두),당시즌의류,진바지,DP,99000,99000
I,3,직영점(가두),당시즌의류,팬츠,PT,780000,778670
I,3,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,656000,656000
I,3,직영점(가두),당시즌의류,후드티,HD,386000,384220
I,4,자사몰,Acc_etc,기타,ET,135000,106310
I,4,자사몰,Acc_etc,머플러(스카프),MF,0,0
I,4,자사몰,Acc_etc,양말,SO,240800,200960
I,4,자사몰,Acc_etc,장갑,GL,-2000,-1940
I,4,자사몰,Bag,가방,BG,132000,107940
I,4,자사몰,Bag,백팩,BK,4198000,3921900
I,4,자사몰,Bag,보조가방,UB,166000,128150
I,4,자사몰,Bag,크로스백,CR,326000,278200
I,4,자사몰,Headwear,방한모,WM,4617000,3952910
I,4,자사몰,Headwear,비니,BN,3486000,2856470
I,4,자사몰,Headwear,운동모,CP,1177000,958310
I,4,자사몰,Shoes,런닝화,RN,1456000,1262490
I,4,자사몰,Shoes,방한화,WB,12981000,11326640
I,4,자사몰,Shoes,스니커즈,SX,748000,649740
I,4,자사몰,Shoes,신발,SH,1491000,1348583
I,4,자사몰,과시즌의류,반팔카라티셔츠,TS,-145000,-124610
I,4,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,-99000,-84990
I,4,자사몰,과시즌의류,점퍼,JP,-159000,-149000
I,4,자사몰,당시즌의류,다운베스트,DV,427000,385810
I,4,자사몰,당시즌의류,다운점퍼,DJ,13759000,12279400
I,4,자사몰,당시즌의류,레깅스,LG,207000,188300
I,4,자사몰,당시즌의류,맨투맨,MT,3226000,2902880
I,4,자사몰,당시즌의류,맨투맨셋트,S2,8508000,7677460
I,4,자사몰,당시즌의류,반팔카라티셔츠,TS,0,0
I,4,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1560000,1481980
I,4,자사몰,당시즌의류,스커트,SK,-99000,-88210
I,4,자사몰,당시즌의류,우븐팬츠,WP,941000,890270
I,4,자사몰,당시즌의류,점퍼,JP,179000,129000
I,4,자사몰,당시즌의류,진바지,DP,0,23000
I,4,자사몰,당시즌의류,팬츠,PT,2338000,2053920
I,4,자사몰,당시즌의류,폴라폴리스점퍼,FD,80000,90600
I,4,자사몰,당시즌의류,후드티,HD,900000,821610
I,5,제휴몰,Acc_etc,PET,PE,2473000,2473000
I,5,제휴몰,Acc_etc,기타,ET,864000,864000
I,5,제휴몰,Acc_etc,머플러(스카프),MF,118000,118000
I,5,제휴몰,Acc_etc,양말,SO,457500,457500
I,5,제휴몰,Acc_etc,장갑,GL,570000,570000
I,5,제휴몰,Bag,가방,BG,198000,198000
I,5,제휴몰,Bag,백팩,BK,3572000,3572000
I,5,제휴몰,Bag,보조가방,UB,39000,39000
I,5,제휴몰,Bag,슬링백,SG,79000,79000
I,5,제휴몰,Bag,크로스백,CR,542000,542000
I,5,제휴몰,Headwear,방한모,WM,6054000,6054000
I,5,제휴몰,Headwear,비니,BN,7523000,7523000
I,5,제휴몰,Headwear,선캡,SC,78000,78000
I,5,제휴몰,Headwear,운동모,CP,1067000,1067000
I,5,제휴몰,Shoes,런닝화,RN,1662000,1662000
I,5,제휴몰,Shoes,방한화,WB,39512000,39511990
I,5,제휴몰,Shoes,스니커즈,SX,3924000,3924000
I,5,제휴몰,Shoes,신발,SH,3936000,3936000
I,5,제휴몰,과시즌의류,다운점퍼,DJ,13505000,6752500
I,5,제휴몰,과시즌의류,점퍼,JP,219000,109500
I,5,제휴몰,당시즌의류,다운점퍼,DJ,66539000,66539000
I,5,제휴몰,당시즌의류,레깅스,LG,552000,552000
I,5,제휴몰,당시즌의류,맨투맨,MT,5669000,5669000
I,5,제휴몰,당시즌의류,맨투맨셋트,S2,11179000,11179000
I,5,제휴몰,당시즌의류,반팔카라티셔츠,TS,423000,423000
I,5,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1888000,1888000
I,5,제휴몰,당시즌의류,우븐팬츠,WP,2207000,2207000
I,5,제휴몰,당시즌의류,원피스,OP,89000,89000
I,5,제휴몰,당시즌의류,진바지,DP,436000,436000
I,5,제휴몰,당시즌의류,팬츠,PT,1924000,1924000
I,5,제휴몰,당시즌의류,폴라폴리스점퍼,FD,1351000,1351000
I,5,제휴몰,당시즌의류,후드티,HD,1158000,1158000
I,6,대리점,Acc_etc,양말,SO,469400,481500
I,6,대리점,Acc_etc,장갑,GL,541000,514880
I,6,대리점,Bag,가방,BG,132000,115400
I,6,대리점,Bag,백팩,BK,17061000,16671510
I,6,대리점,Bag,보조가방,UB,254000,250030
I,6,대리점,Bag,슬링백,SG,632000,621610
I,6,대리점,Bag,크로스백,CR,6465000,6174380
I,6,대리점,Headwear,방한모,WM,5961000,5800710
I,6,대리점,Headwear,비니,BN,8494000,8296530
I,6,대리점,Headwear,와이어캡,WR,49000,49000
I,6,대리점,Headwear,운동모,CP,4307000,4272890
I,6,대리점,Headwear,햇,HT,53000,34430
I,6,대리점,Shoes,런닝화,RN,5781000,5737770
I,6,대리점,Shoes,방한화,WB,20441000,19893320
I,6,대리점,Shoes,스니커즈,SX,4463000,4342270
I,6,대리점,Shoes,신발,SH,4403000,4342240
I,6,대리점,과시즌의류,맨투맨,MT,49000,49000
I,6,대리점,당시즌의류,니트가디건,KC,-169000,-169000
I,6,대리점,당시즌의류,니트풀오버,KP,0,0
I,6,대리점,당시즌의류,다운베스트,DV,2264000,2225820
I,6,대리점,당시즌의류,다운점퍼,DJ,97012000,95011020
I,6,대리점,당시즌의류,레깅스,LG,690000,682330
I,6,대리점,당시즌의류,맨투맨,MT,11926000,11692380
I,6,대리점,당시즌의류,맨투맨셋트,S2,25481000,24862030
I,6,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,2544000,2601160
I,6,대리점,당시즌의류,스커트,SK,188000,179100
I,6,대리점,당시즌의류,우븐팬츠,WP,3625000,3571870
I,6,대리점,당시즌의류,점퍼,JP,-458000,-479900
I,6,대리점,당시즌의류,진바지,DP,1040000,1020200
I,6,대리점,당시즌의류,팬츠,PT,3521000,3471590
I,6,대리점,당시즌의류,폴라폴리스점퍼,FD,1590000,1579370
I,6,대리점,당시즌의류,후드티,HD,1742000,1716430
I,8,사입,Acc_etc,고글,GG,89000,22250
I,8,사입,Acc_etc,기타,ET,34000,8500
I,8,사입,Acc_etc,머플러(스카프),MF,552000,149800
I,8,사입,Acc_etc,장갑,GL,1282000,320500
I,8,사입,Headwear,방한모,WM,7490000,1898070
I,8,사입,Headwear,비니,BN,8786000,2460670
I,8,사입,Headwear,햇,HT,944000,236000
I,8,사입,Shoes,방한화,WB,20151000,5838850
I,8,사입,Shoes,신발,SH,1335000,333750
I,8,사입,과시즌의류,다운베스트,DV,-139000,-41700
I,8,사입,과시즌의류,다운점퍼,DJ,139606000,34870600
I,8,사입,과시즌의류,맨투맨,MT,22712000,6120310
I,8,사입,과시즌의류,맨투맨셋트,S2,18963000,4740720
I,8,사입,과시즌의류,보드바지,BP,12084000,3020970
I,8,사입,과시즌의류,팬츠,PT,11613000,3483830
I,99,기타,Bag,가방,BG,0,0
I,99,기타,Bag,백팩,BK,0,0
I,99,기타,Headwear,방한모,WM,0,0
I,99,기타,Headwear,비니,BN,0,0
I,99,기타,Shoes,런닝화,RN,0,0
I,99,기타,Shoes,방한화,WB,287000,143500
I,99,기타,당시즌의류,다운점퍼,DJ,518000,259000
I,99,기타,당시즌의류,맨투맨셋트,S2,129000,64500
M,1,RF,Acc_etc,머플러(스카프),MF,357000,356980
M,1,RF,Acc_etc,양말,SO,41700,41700
M,1,RF,Acc_etc,파우치,PO,87000,87000
M,1,RF,Bag,버킷백,BM,288000,287990
M,1,RF,Bag,쇼퍼백,OR,44027000,39667080
M,1,RF,Bag,숄더백,BQ,7335000,6701920
M,1,RF,Bag,크로스백,CR,288000,278010
M,1,RF,Bag,힙색,HS,198000,198020
M,1,RF,Headwear,방한모,WM,276000,276010
M,1,RF,Headwear,비니,BN,1993000,1977220
M,1,RF,Headwear,여성 베레모,CB,59000,59000
M,1,RF,Headwear,운동모,CP,5436000,5431820
M,1,RF,Headwear,햇,HT,936000,936010
M,1,RF,Shoes,런닝화,RN,1964000,1962990
M,1,RF,Shoes,뮬,MU,109000,109000
M,1,RF,Shoes,방한화,WB,862000,861960
M,1,RF,Shoes,스니커즈,SX,45475000,41304930
M,1,RF,Shoes,신발,SH,1120000,1120040
M,1,RF,과시즌의류,우븐셔츠,WS,149000,74500
M,1,RF,과시즌의류,팬츠,PT,99000,49500
M,1,RF,과시즌의류,폴라폴리스점퍼,FD,199000,99500
M,1,RF,과시즌의류,후드티,HD,338000,169000
M,1,RF,당시즌의류,니트가디건,KC,358000,341780
M,1,RF,당시즌의류,니트풀오버,KP,189000,151200
M,1,RF,당시즌의류,다운베스트,DV,796000,666600
M,1,RF,당시즌의류,다운점퍼,DJ,55554000,45866850
M,1,RF,당시즌의류,맨투맨,MT,1326000,1222370
M,1,RF,당시즌의류,우븐팬츠,WP,735000,707210
M,1,RF,당시즌의류,점퍼,JP,917000,789400
M,1,RF,당시즌의류,진바지,DP,398000,395390
M,1,RF,당시즌의류,트레이닝(상의),TR,69000,11400
M,1,RF,당시즌의류,패딩,PD,219000,219000
M,1,RF,당시즌의류,팬츠,PT,1825000,1582300
M,1,RF,당시즌의류,후드티,HD,476000,426400
M,1,백화점,Acc_etc,기타,ET,1104000,1090280
M,1,백화점,Acc_etc,머플러(스카프),MF,4502000,4391280
M,1,백화점,Acc_etc,양말,SO,3054800,3000570
M,1,백화점,Acc_etc,파우치,PO,1999000,1974410
M,1,백화점,Bag,가방,BG,199000,139300
M,1,백화점,Bag,백팩,BK,1138000,1119090
M,1,백화점,Bag,버킷백,BM,2264000,2236120
M,1,백화점,Bag,쇼퍼백,OR,78992000,77229090
M,1,백화점,Bag,숄더백,BQ,105876000,105353540
M,1,백화점,Bag,크로스백,CR,10080000,9816280
M,1,백화점,Bag,힙색,HS,3832000,3706120
M,1,백화점,Headwear,방한모,WM,10955000,10806100
M,1,백화점,Headwear,비니,BN,50569000,49661650
M,1,백화점,Headwear,여성 베레모,CB,4559000,4431210
M,1,백화점,Headwear,운동모,CP,152694000,150257480
M,1,백화점,Headwear,햇,HT,27169000,26648210
M,1,백화점,Shoes,런닝화,RN,28876000,28033680
M,1,백화점,Shoes,뮬,MU,5701000,5429290
M,1,백화점,Shoes,방한화,WB,57616000,55564390
M,1,백화점,Shoes,스니커즈,SX,273854000,259331850
M,1,백화점,Shoes,슬리퍼,LP,392000,391990
M,1,백화점,Shoes,신발,SH,73611000,68082460
M,1,백화점,과시즌의류,니트가디건,KC,796000,796000
M,1,백화점,과시즌의류,맨투맨,MT,60000,109500
M,1,백화점,과시즌의류,반팔카라티셔츠,TS,965000,945080
M,1,백화점,과시즌의류,방풍자켓,WJ,189000,189000
M,1,백화점,과시즌의류,우븐셔츠,WS,894000,447000
M,1,백화점,과시즌의류,점퍼,JP,9048000,4829110
M,1,백화점,과시즌의류,탱크탑,TK,0,0
M,1,백화점,과시즌의류,트레이닝(상의),TR,5426000,3007230
M,1,백화점,과시즌의류,팬츠,PT,6034000,4127530
M,1,백화점,과시즌의류,폴라폴리스점퍼,FD,18527000,9373030
M,1,백화점,과시즌의류,후드티,HD,3042000,1521000
M,1,백화점,당시즌의류,니트가디건,KC,9544000,8997560
M,1,백화점,당시즌의류,니트풀오버,KP,4329000,4211090
M,1,백화점,당시즌의류,다운베스트,DV,26980000,26349480
M,1,백화점,당시즌의류,다운점퍼,DJ,566429000,544867140
M,1,백화점,당시즌의류,데님셔츠,DR,846000,805200
M,1,백화점,당시즌의류,레깅스,LG,257000,257010
M,1,백화점,당시즌의류,맨투맨,MT,53975000,52812340
M,1,백화점,당시즌의류,반팔카라티셔츠,TS,2281000,2229260
M,1,백화점,당시즌의류,방풍자켓,WJ,3287000,3189390
M,1,백화점,당시즌의류,스커트,SK,1489000,1425010
M,1,백화점,당시즌의류,우븐팬츠,WP,10440000,10210770
M,1,백화점,당시즌의류,원피스,OP,129000,129000
M,1,백화점,당시즌의류,점퍼,JP,18729000,18213100
M,1,백화점,당시즌의류,진바지,DP,2297000,2139650
M,1,백화점,당시즌의류,진스커트,DS,0,0
M,1,백화점,당시즌의류,트레이닝(상의),TR,19721000,19158570
M,1,백화점,당시즌의류,패딩,PD,3285000,3126210
M,1,백화점,당시즌의류,팬츠,PT,75207000,73162350
M,1,백화점,당시즌의류,폴라폴리스점퍼,FD,2768000,2720260
M,1,백화점,당시즌의류,후드티,HD,33666000,32805470
M,1,백화점,차시즌의류,맨투맨,MT,5117000,5009270
M,1,백화점,차시즌의류,반팔카라티셔츠,TS,5037000,4978660
M,1,백화점,차시즌의류,후드티,HD,2919000,2919000
M,11,직영몰,Acc_etc,기타,ET,207000,207000
M,11,직영몰,Acc_etc,머플러(스카프),MF,307000,295100
M,11,직영몰,Acc_etc,양말,SO,100700,100700
M,11,직영몰,Acc_etc,파우치,PO,145000,145000
M,11,직영몰,Bag,쇼퍼백,OR,278000,278000
M,11,직영몰,Bag,숄더백,BQ,2741000,2720840
M,11,직영몰,Bag,크로스백,CR,506000,506000
M,11,직영몰,Bag,힙색,HS,396000,386000
M,11,직영몰,Headwear,방한모,WM,1224000,1216100
M,11,직영몰,Headwear,비니,BN,7307000,7243100
M,11,직영몰,Headwear,여성 베레모,CB,231000,231000
M,11,직영몰,Headwear,운동모,CP,25261000,25145830
M,11,직영몰,Headwear,햇,HT,3467000,3402900
M,11,직영몰,Shoes,런닝화,RN,1479000,1433910
M,11,직영몰,Shoes,뮬,MU,763000,742100
M,11,직영몰,Shoes,방한화,WB,4209000,4132590
M,11,직영몰,Shoes,스니커즈,SX,7718000,7469500
M,11,직영몰,Shoes,신발,SH,5339000,5183000
M,11,직영몰,과시즌의류,니트가디건,KC,199000,199000
M,11,직영몰,과시즌의류,반팔카라티셔츠,TS,177000,177000
M,11,직영몰,과시즌의류,점퍼,JP,558000,279000
M,11,직영몰,과시즌의류,폴라폴리스점퍼,FD,816000,517500
M,11,직영몰,당시즌의류,니트가디건,KC,548000,548000
M,11,직영몰,당시즌의류,니트풀오버,KP,1612000,1612000
M,11,직영몰,당시즌의류,다운베스트,DV,2848000,2770300
M,11,직영몰,당시즌의류,다운점퍼,DJ,37849000,36211170
M,11,직영몰,당시즌의류,데님셔츠,DR,338000,328000
M,11,직영몰,당시즌의류,맨투맨,MT,3587000,3521600
M,11,직영몰,당시즌의류,반팔카라티셔츠,TS,79000,71100
M,11,직영몰,당시즌의류,방풍자켓,WJ,697000,651200
M,11,직영몰,당시즌의류,스커트,SK,129000,129000
M,11,직영몰,당시즌의류,우븐팬츠,WP,2036000,1926280
M,11,직영몰,당시즌의류,점퍼,JP,1196000,1132200
M,11,직영몰,당시즌의류,진바지,DP,0,0
M,11,직영몰,당시즌의류,트레이닝(상의),TR,2204000,2187130
M,11,직영몰,당시즌의류,패딩,PD,-219000,-219000
M,11,직영몰,당시즌의류,팬츠,PT,6373000,6196180
M,11,직영몰,당시즌의류,폴라폴리스점퍼,FD,697000,649200
M,11,직영몰,당시즌의류,후드티,HD,1300000,1206500
M,11,직영몰,차시즌의류,맨투맨,MT,476000,449400
M,11,직영몰,차시즌의류,반팔카라티셔츠,TS,69000,69000
M,2,면세점,Acc_etc,기타,ET,276000,276000
M,2,면세점,Acc_etc,머플러(스카프),MF,20064000,20064010
M,2,면세점,Acc_etc,양말,SO,1895900,1895890
M,2,면세점,Acc_etc,파우치,PO,2252000,2252000
M,2,면세점,Bag,가방,BG,398000,278600
M,2,면세점,Bag,백팩,BK,3057000,3057000
M,2,면세점,Bag,버킷백,BM,54423000,54423080
M,2,면세점,Bag,쇼퍼백,OR,9220000,9220000
M,2,면세점,Bag,숄더백,BQ,81285000,81285060
M,2,면세점,Bag,크로스백,CR,12440000,12440000
M,2,면세점,Bag,힙색,HS,20612000,20612000
M,2,면세점,Headwear,방한모,WM,423000,423000
M,2,면세점,Headwear,비니,BN,354420000,354420680
M,2,면세점,Headwear,여성 베레모,CB,4577000,4576990
M,2,면세점,Headwear,운동모,CP,633422000,633418890
M,2,면세점,Headwear,햇,HT,44669000,44668970
M,2,면세점,Shoes,런닝화,RN,36939000,36938990
M,2,면세점,Shoes,뮬,MU,794000,555800
M,2,면세점,Shoes,방한화,WB,4248000,4248000
M,2,면세점,Shoes,스니커즈,SX,99054000,95789410
M,2,면세점,Shoes,신발,SH,44766000,41636410
M,2,면세점,과시즌의류,니트가디건,KC,199000,199000
M,2,면세점,과시즌의류,니트풀오버,KP,159000,159000
M,2,면세점,과시즌의류,다운점퍼,DJ,13823000,13823000
M,2,면세점,과시즌의류,데님원피스,DD,249000,249000
M,2,면세점,과시즌의류,맨투맨,MT,1200000,1135500
M,2,면세점,과시즌의류,반팔카라티셔츠,TS,59000,59000
M,2,면세점,과시즌의류,방풍자켓,WJ,577000,577000
M,2,면세점,과시즌의류,원피스,OP,179000,179000
M,2,면세점,과시즌의류,점퍼,JP,3330000,3330000
M,2,면세점,과시즌의류,팬츠,PT,486000,486000
M,2,면세점,과시즌의류,후드티,HD,159000,159000
M,2,면세점,당시즌의류,니트가디건,KC,2668000,2668000
M,2,면세점,당시즌의류,니트풀오버,KP,189000,189000
M,2,면세점,당시즌의류,다운베스트,DV,5139000,5139000
M,2,면세점,당시즌의류,다운점퍼,DJ,558024000,558023500
M,2,면세점,당시즌의류,데님셔츠,DR,527000,527000
M,2,면세점,당시즌의류,데님원피스,DD,199000,199000
M,2,면세점,당시즌의류,맨투맨,MT,14826000,14826000
M,2,면세점,당시즌의류,방풍자켓,WJ,478000,478000
M,2,면세점,당시즌의류,점퍼,JP,5104000,5104000
M,2,면세점,당시즌의류,진바지,DP,686000,686000
M,2,면세점,당시즌의류,진스커트,DS,139000,139000
M,2,면세점,당시즌의류,트레이닝(상의),TR,3398000,3398000
M,2,면세점,당시즌의류,팬츠,PT,4214000,4214000
M,2,면세점,당시즌의류,후드티,HD,3683000,3683000
M,2,면세점,차시즌의류,맨투맨,MT,22253000,22253000
M,2,면세점,차시즌의류,반팔카라티셔츠,TS,101292000,101291590
M,2,면세점,차시즌의류,점퍼,JP,1196000,1196000
M,2,면세점,차시즌의류,후드티,HD,14734000,14733930
M,3,RF,Acc_etc,기타,ET,128000,107300
M,3,RF,Acc_etc,머플러(스카프),MF,188000,188000
M,3,RF,Acc_etc,양말,SO,150800,136400
M,3,RF,Acc_etc,파우치,PO,298000,298000
M,3,RF,Bag,백팩,BK,59000,41300
M,3,RF,Bag,버킷백,BM,7095000,5160000
M,3,RF,Bag,쇼퍼백,OR,7089000,4962330
M,3,RF,Bag,숄더백,BQ,1132000,1132000
M,3,RF,Bag,크로스백,CR,496000,496000
M,3,RF,Bag,힙색,HS,99000,99000
M,3,RF,Headwear,방한모,WM,424000,424000
M,3,RF,Headwear,비니,BN,14675000,11023980
M,3,RF,Headwear,여성 베레모,CB,422000,354500
M,3,RF,Headwear,운동모,CP,78979000,58232320
M,3,RF,Headwear,햇,HT,965000,899900
M,3,RF,Shoes,런닝화,RN,4477000,3386810
M,3,RF,Shoes,뮬,MU,411000,320400
M,3,RF,Shoes,방한화,WB,2891000,2427500
M,3,RF,Shoes,스니커즈,SX,19189000,14874720
M,3,RF,Shoes,신발,SH,16687000,12261400
M,3,RF,과시즌의류,니트가디건,KC,199000,199000
M,3,RF,과시즌의류,팬츠,PT,119000,83300
M,3,RF,당시즌의류,니트가디건,KC,1145000,1010600
M,3,RF,당시즌의류,니트풀오버,KP,418000,355300
M,3,RF,당시즌의류,다운베스트,DV,3982000,3331000
M,3,RF,당시즌의류,다운점퍼,DJ,63683000,47314710
M,3,RF,당시즌의류,데님셔츠,DR,239000,239000
M,3,RF,당시즌의류,맨투맨,MT,5819000,4474700
M,3,RF,당시즌의류,반팔카라티셔츠,TS,870000,638700
M,3,RF,당시즌의류,우븐셔츠,WS,0,0
M,3,RF,당시즌의류,우븐팬츠,WP,407000,407000
M,3,RF,당시즌의류,점퍼,JP,658000,658000
M,3,RF,당시즌의류,진바지,DP,487000,388600
