브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
I,11,직영몰,Headwear,햇,HT,69000,69000
I,11,직영몰,Shoes,런닝화,RN,3741000,3721100
I,11,직영몰,Shoes,방한화,WB,3988000,3863540
I,11,직영몰,Shoes,스니커즈,SX,7991000,7942500
I,11,직영몰,Shoes,신발,SH,10040000,9971730
I,11,직영몰,과시즌의류,맨투맨,MT,0,0
I,11,직영몰,당시즌의류,니트가디건,KC,169000,169000
I,11,직영몰,당시즌의류,니트풀오버,KP,556000,510000
I,11,직영몰,당시즌의류,다운베스트,DV,477000,460100
I,11,직영몰,당시즌의류,다운점퍼,DJ,16296000,15738790
I,11,직영몰,당시즌의류,레깅스,LG,483000,469200
I,11,직영몰,당시즌의류,맨투맨,MT,2379000,2303350
I,11,직영몰,당시즌의류,맨투맨셋트,S2,4338000,4338000
I,11,직영몰,당시즌의류,반팔카라티셔츠,TS,196000,196000
I,11,직영몰,당시즌의류,반팔티 & 스웨트팬츠,S1,477000,461100
I,11,직영몰,당시즌의류,스커트,SK,188000,188000
I,11,직영몰,당시즌의류,우븐팬츠,WP,1307000,1287200
I,11,직영몰,당시즌의류,진바지,DP,515000,505000
I,11,직영몰,당시즌의류,팬츠,PT,987000,947620
I,11,직영몰,당시즌의류,폴라폴리스점퍼,FD,0,0
I,11,직영몰,당시즌의류,후드티,HD,564000,545100
I,11,직영몰,차시즌의류,맨투맨,MT,4444000,4404380
I,11,직영몰,차시즌의류,맨투맨셋트,S2,7122000,7078230
I,11,직영몰,차시즌의류,반팔티 & 스웨트팬츠,S1,2303000,2303000
I,11,직영몰,차시즌의류,방풍자켓,WJ,636000,636000
I,11,직영몰,차시즌의류,스커트,SK,434000,434000
I,11,직영몰,차시즌의류,우븐셔츠,WS,139000,139000
I,11,직영몰,차시즌의류,우븐팬츠,WP,168000,168000
I,11,직영몰,차시즌의류,점퍼,JP,7344000,7282300
I,11,직영몰,차시즌의류,진바지,DP,198000,198000
I,11,직영몰,차시즌의류,팬츠,PT,2129000,2105130
I,11,직영몰,차시즌의류,폴로 티셔츠,PQ,89000,89000
I,11,직영몰,차시즌의류,후드티,HD,821000,821000
I,2,면세점,Acc_etc,머플러(스카프),MF,2714000,2714010
I,2,면세점,Acc_etc,양말,SO,1500800,1500830
I,2,면세점,Bag,백팩,BK,153275000,153274990
I,2,면세점,Bag,크로스백,CR,262681000,262680810
I,2,면세점,Headwear,방한모,WM,6271000,6271000
I,2,면세점,Headwear,비니,BN,34221000,34221000
I,2,면세점,Headwear,운동모,CP,52214000,52214000
I,2,면세점,Headwear,햇,HT,138000,138000
I,2,면세점,Shoes,런닝화,RN,29840000,29840000
I,2,면세점,Shoes,방한화,WB,5581000,5581000
I,2,면세점,Shoes,스니커즈,SX,62912000,62912000
I,2,면세점,Shoes,신발,SH,31379000,31379000
I,2,면세점,당시즌의류,다운베스트,DV,5440000,5440000
I,2,면세점,당시즌의류,다운점퍼,DJ,164158000,164158000
I,2,면세점,당시즌의류,맨투맨,MT,13669000,13669000
I,2,면세점,당시즌의류,맨투맨셋트,S2,10466000,10466000
I,2,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,159000,159000
I,2,면세점,당시즌의류,방풍자켓,WJ,318000,318000
I,2,면세점,당시즌의류,우븐팬츠,WP,1020000,1020000
I,2,면세점,당시즌의류,진바지,DP,238000,238000
I,2,면세점,당시즌의류,팬츠,PT,6287000,6287000
I,2,면세점,당시즌의류,폴라폴리스점퍼,FD,3794000,3794000
I,2,면세점,당시즌의류,후드티,HD,2235000,2235000
I,2,면세점,차시즌의류,맨투맨,MT,18497000,18497000
I,2,면세점,차시즌의류,맨투맨셋트,S2,14824000,14823950
I,2,면세점,차시즌의류,반팔티 & 스웨트팬츠,S1,12384000,12384010
I,2,면세점,차시즌의류,점퍼,JP,9746000,9745990
I,2,면세점,차시즌의류,진바지,DP,99000,99000
I,2,면세점,차시즌의류,진자켓,DK,139000,139000
I,2,면세점,차시즌의류,팬츠,PT,4345000,4345000
I,3,직영점(가두),Acc_etc,PET,PE,841000,818130
I,3,직영점(가두),Acc_etc,기타,ET,167000,167000
I,3,직영점(가두),Acc_etc,머플러(스카프),MF,59000,59000
I,3,직영점(가두),Acc_etc,양말,SO,233500,233500
I,3,직영점(가두),Acc_etc,장갑,GL,306000,306000
I,3,직영점(가두),Bag,가방,BG,330000,330000
I,3,직영점(가두),Bag,백팩,BK,10156000,10136000
I,3,직영점(가두),Bag,보조가방,UB,137000,137000
I,3,직영점(가두),Bag,슬링백,SG,474000,474000
I,3,직영점(가두),Bag,크로스백,CR,2062000,2062000
I,3,직영점(가두),Headwear,방한모,WM,1966000,1956000
I,3,직영점(가두),Headwear,비니,BN,2342000,2332000
I,3,직영점(가두),Headwear,와이어캡,WR,98000,92020
I,3,직영점(가두),Headwear,운동모,CP,4329000,4290200
I,3,직영점(가두),Shoes,런닝화,RN,1682000,1682000
I,3,직영점(가두),Shoes,방한화,WB,1830000,1820000
I,3,직영점(가두),Shoes,스니커즈,SX,3215000,3205000
I,3,직영점(가두),Shoes,신발,SH,4725000,4715000
I,3,직영점(가두),당시즌의류,니트풀오버,KP,139000,139000
I,3,직영점(가두),당시즌의류,다운베스트,DV,496000,496000
I,3,직영점(가두),당시즌의류,다운점퍼,DJ,14313000,14293000
I,3,직영점(가두),당시즌의류,레깅스,LG,69000,69000
I,3,직영점(가두),당시즌의류,맨투맨,MT,2716000,2716000
I,3,직영점(가두),당시즌의류,맨투맨셋트,S2,2323000,2323000
I,3,직영점(가두),당시즌의류,반팔카라티셔츠,TS,98000,98000
I,3,직영점(가두),당시즌의류,반팔티 & 스웨트팬츠,S1,159000,159000
I,3,직영점(가두),당시즌의류,방풍자켓,WJ,159000,159000
I,3,직영점(가두),당시즌의류,우븐팬츠,WP,495000,495000
I,3,직영점(가두),당시즌의류,진바지,DP,357000,357000
I,3,직영점(가두),당시즌의류,팬츠,PT,850000,850000
I,3,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,1152000,1142000
I,3,직영점(가두),당시즌의류,후드티,HD,940000,940000
I,3,직영점(가두),차시즌의류,맨투맨,MT,1930000,1930000
I,3,직영점(가두),차시즌의류,맨투맨셋트,S2,2401000,2401000
I,3,직영점(가두),차시즌의류,반팔티 & 스웨트팬츠,S1,1320000,1314340
I,3,직영점(가두),차시즌의류,우븐셔츠,WS,159000,159000
I,3,직영점(가두),차시즌의류,우븐팬츠,WP,356000,356000
I,3,직영점(가두),차시즌의류,점퍼,JP,1453000,1453000
I,3,직영점(가두),차시즌의류,진바지,DP,109000,109000
I,3,직영점(가두),차시즌의류,진자켓,DK,199000,199000
I,3,직영점(가두),차시즌의류,팬츠,PT,748000,748000
I,3,직영점(가두),차시즌의류,후드티,HD,623000,613000
I,4,자사몰,Acc_etc,PET,PE,813000,697990
I,4,자사몰,Acc_etc,기타,ET,132000,104360
I,4,자사몰,Acc_etc,머플러(스카프),MF,59000,59000
I,4,자사몰,Acc_etc,양말,SO,669100,502250
I,4,자사몰,Acc_etc,장갑,GL,355000,201340
I,4,자사몰,Bag,가방,BG,363000,317570
I,4,자사몰,Bag,백팩,BK,49812000,43622130
I,4,자사몰,Bag,보조가방,UB,616000,507810
I,4,자사몰,Bag,슬링백,SG,158000,140100
I,4,자사몰,Bag,크로스백,CR,2354000,2044710
I,4,자사몰,Bag,힙색,HS,59000,54470
I,4,자사몰,Headwear,방한모,WM,1694000,1521680
I,4,자사몰,Headwear,비니,BN,2028000,1724710
I,4,자사몰,Headwear,와이어캡,WR,49000,49000
I,4,자사몰,Headwear,운동모,CP,2541000,2081275
I,4,자사몰,Headwear,햇,HT,389000,348790
I,4,자사몰,Shoes,런닝화,RN,2237000,1942400
I,4,자사몰,Shoes,방한화,WB,3652000,3175230
I,4,자사몰,Shoes,스니커즈,SX,3389000,3006180
I,4,자사몰,Shoes,신발,SH,4043000,3608130
I,4,자사몰,당시즌의류,니트가디건,KC,199000,186600
I,4,자사몰,당시즌의류,니트풀오버,KP,139000,124240
I,4,자사몰,당시즌의류,다운베스트,DV,506000,471300
I,4,자사몰,당시즌의류,다운점퍼,DJ,40976000,37053670
I,4,자사몰,당시즌의류,레깅스,LG,276000,244700
I,4,자사몰,당시즌의류,맨투맨,MT,2111000,1887450
I,4,자사몰,당시즌의류,맨투맨셋트,S2,11018000,9883460
I,4,자사몰,당시즌의류,반팔카라티셔츠,TS,157000,149950
I,4,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1818000,1645120
I,4,자사몰,당시즌의류,스커트,SK,297000,292050
I,4,자사몰,당시즌의류,우븐팬츠,WP,1000000,912340
I,4,자사몰,당시즌의류,점퍼,JP,219000,209570
I,4,자사몰,당시즌의류,진바지,DP,327000,295600
I,4,자사몰,당시즌의류,팬츠,PT,2347000,2121480
I,4,자사몰,당시즌의류,폴라폴리스점퍼,FD,924000,811050
I,4,자사몰,당시즌의류,폴로 티셔츠,PQ,158000,139740
I,4,자사몰,당시즌의류,후드티,HD,703000,662170
I,4,자사몰,차시즌의류,맨투맨,MT,1724000,1506500
I,4,자사몰,차시즌의류,맨투맨셋트,S2,2004000,1857740
I,4,자사몰,차시즌의류,반팔티 & 스웨트팬츠,S1,149000,149000
I,4,자사몰,차시즌의류,방풍자켓,WJ,159000,151050
I,4,자사몰,차시즌의류,스커트,SK,138000,124060
I,4,자사몰,차시즌의류,우븐팬츠,WP,89000,84550
I,4,자사몰,차시즌의류,점퍼,JP,1273000,1157550
I,4,자사몰,차시즌의류,팬츠,PT,769000,707120
I,4,자사몰,차시즌의류,후드티,HD,178000,148800
I,5,제휴몰,Acc_etc,PET,PE,3030000,3030000
I,5,제휴몰,Acc_etc,기타,ET,204000,204000
I,5,제휴몰,Acc_etc,머플러(스카프),MF,118000,118000
I,5,제휴몰,Acc_etc,양말,SO,706800,706800
I,5,제휴몰,Acc_etc,장갑,GL,957000,957000
I,5,제휴몰,Bag,가방,BG,1881000,1881000
I,5,제휴몰,Bag,백팩,BK,69995000,69995000
I,5,제휴몰,Bag,보조가방,UB,830000,830000
I,5,제휴몰,Bag,슬링백,SG,237000,237000
I,5,제휴몰,Bag,크로스백,CR,3311000,3311000
I,5,제휴몰,Bag,힙색,HS,472000,472000
I,5,제휴몰,Headwear,방한모,WM,5964000,5964000
I,5,제휴몰,Headwear,비니,BN,11414000,11414000
I,5,제휴몰,Headwear,와이어캡,WR,196000,196000
I,5,제휴몰,Headwear,운동모,CP,5395000,5375200
I,5,제휴몰,Headwear,햇,HT,297000,297000
I,5,제휴몰,Shoes,런닝화,RN,5652000,5652000
I,5,제휴몰,Shoes,방한화,WB,12108000,12108000
I,5,제휴몰,Shoes,스니커즈,SX,14799000,14798990
I,5,제휴몰,Shoes,신발,SH,23798000,23797950
I,5,제휴몰,과시즌의류,다운점퍼,DJ,2691000,1345500
I,5,제휴몰,과시즌의류,맨투맨,MT,3318000,1659000
I,5,제휴몰,과시즌의류,점퍼,JP,876000,438000
I,5,제휴몰,과시즌의류,팬츠,PT,2528000,1264000
I,5,제휴몰,당시즌의류,니트가디건,KC,1372000,1372000
I,5,제휴몰,당시즌의류,니트풀오버,KP,139000,139000
I,5,제휴몰,당시즌의류,다운베스트,DV,586000,586000
I,5,제휴몰,당시즌의류,다운점퍼,DJ,109292000,109292000
I,5,제휴몰,당시즌의류,레깅스,LG,710000,710000
I,5,제휴몰,당시즌의류,맨투맨,MT,8034000,8034000
I,5,제휴몰,당시즌의류,맨투맨셋트,S2,20065000,20065000
I,5,제휴몰,당시즌의류,반팔카라티셔츠,TS,196000,196000
I,5,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,2434000,2434000
I,5,제휴몰,당시즌의류,방풍자켓,WJ,397000,397000
I,5,제휴몰,당시즌의류,스커트,SK,465000,465000
I,5,제휴몰,당시즌의류,우븐팬츠,WP,1494000,1494000
I,5,제휴몰,당시즌의류,원피스,OP,228000,228000
I,5,제휴몰,당시즌의류,점퍼,JP,876000,876000
I,5,제휴몰,당시즌의류,진바지,DP,981000,981000
I,5,제휴몰,당시즌의류,팬츠,PT,3876000,3876000
I,5,제휴몰,당시즌의류,폴라폴리스점퍼,FD,904000,904000
I,5,제휴몰,당시즌의류,폴로 티셔츠,PQ,79000,79000
I,5,제휴몰,당시즌의류,후드티,HD,2345000,2345000
I,5,제휴몰,차시즌의류,맨투맨,MT,2965000,2965000
I,5,제휴몰,차시즌의류,맨투맨셋트,S2,4967000,4967000
I,5,제휴몰,차시즌의류,반팔티 & 스웨트팬츠,S1,685000,685000
I,5,제휴몰,차시즌의류,스커트,SK,414000,414000
I,5,제휴몰,차시즌의류,우븐팬츠,WP,89000,89000
I,5,제휴몰,차시즌의류,점퍼,JP,3045000,3045000
I,5,제휴몰,차시즌의류,팬츠,PT,651000,651000
I,5,제휴몰,차시즌의류,폴로 티셔츠,PQ,89000,89000
I,5,제휴몰,차시즌의류,후드티,HD,277000,277000
I,6,대리점,Acc_etc,PET,PE,68000,68000
I,6,대리점,Acc_etc,기타,ET,219000,211600
I,6,대리점,Acc_etc,머플러(스카프),MF,59000,53100
I,6,대리점,Acc_etc,양말,SO,838100,826480
I,6,대리점,Acc_etc,장갑,GL,1006000,946700
I,6,대리점,Bag,가방,BG,33000,33000
I,6,대리점,Bag,백팩,BK,45078000,43589250
I,6,대리점,Bag,보조가방,UB,693000,686640
I,6,대리점,Bag,슬링백,SG,1501000,1460880
I,6,대리점,Bag,크로스백,CR,18016000,17123070
I,6,대리점,Headwear,방한모,WM,4245000,4074070
I,6,대리점,Headwear,비니,BN,8899000,8705540
I,6,대리점,Headwear,선캡,SC,33000,33000
I,6,대리점,Headwear,와이어캡,WR,539000,525910
I,6,대리점,Headwear,운동모,CP,11395000,11203390
I,6,대리점,Headwear,햇,HT,118000,118000
I,6,대리점,Shoes,런닝화,RN,10293000,9948890
I,6,대리점,Shoes,방한화,WB,11021000,10837850
I,6,대리점,Shoes,샌들,SD,-79000,-79000
I,6,대리점,Shoes,스니커즈,SX,5736000,5597230
I,6,대리점,Shoes,신발,SH,15499000,15175260
I,6,대리점,과시즌의류,다운점퍼,DJ,-329000,-329000
I,6,대리점,과시즌의류,맨투맨,MT,0,0
I,6,대리점,과시즌의류,반바지,SP,59000,59000
I,6,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,198000,198000
I,6,대리점,과시즌의류,베이비,BV,-98000,-98000
I,6,대리점,과시즌의류,우븐반바지,SM,49000,49000
I,6,대리점,과시즌의류,후드티,HD,-89000,-89000
I,6,대리점,당시즌의류,니트가디건,KC,-169000,-169000
I,6,대리점,당시즌의류,니트풀오버,KP,1529000,1511600
I,6,대리점,당시즌의류,다운베스트,DV,3315000,3275860
I,6,대리점,당시즌의류,다운점퍼,DJ,54066000,52054240
I,6,대리점,당시즌의류,레깅스,LG,621000,600300
I,6,대리점,당시즌의류,맨투맨,MT,4898000,4747680
I,6,대리점,당시즌의류,맨투맨셋트,S2,19260000,18812790
I,6,대리점,당시즌의류,반팔카라티셔츠,TS,-10000,-24240
I,6,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,1580000,1523460
I,6,대리점,당시즌의류,스커트,SK,89000,89000
I,6,대리점,당시즌의류,우븐팬츠,WP,3140000,3034640
I,6,대리점,당시즌의류,점퍼,JP,239000,191200
I,6,대리점,당시즌의류,진바지,DP,654000,654000
I,6,대리점,당시즌의류,팬츠,PT,388000,356540
I,6,대리점,당시즌의류,폴라폴리스점퍼,FD,894000,845200
I,6,대리점,당시즌의류,후드티,HD,1841000,1773960
I,6,대리점,차시즌의류,맨투맨,MT,4619000,4460070
I,6,대리점,차시즌의류,맨투맨셋트,S2,7374000,7300540
I,6,대리점,차시즌의류,반팔티 & 스웨트팬츠,S1,3920000,3840050
I,6,대리점,차시즌의류,우븐팬츠,WP,237000,233360
I,6,대리점,차시즌의류,점퍼,JP,9093000,8983430
I,6,대리점,차시즌의류,진바지,DP,990000,987140
I,6,대리점,차시즌의류,진자켓,DK,1112000,1108000
I,6,대리점,차시즌의류,팬츠,PT,2419000,2304970
I,6,대리점,차시즌의류,후드티,HD,198000,198000
I,8,사입,Bag,가방,BG,29172000,7293000
I,8,사입,Bag,백팩,BK,2760996000,480147020
I,8,사입,Bag,보조가방,UB,158930000,24009480
I,8,사입,Bag,슬링백,SG,84866000,20753390
I,8,사입,Bag,크로스백,CR,413680000,86524950
I,8,사입,Bag,힙색,HS,55380000,11650770
I,8,사입,Headwear,방한모,WM,-944000,-236000
I,8,사입,Headwear,선캡,SC,0,0
I,8,사입,Headwear,와이어캡,WR,0,0
I,8,사입,Headwear,운동모,CP,-53000,-15900
I,8,사입,Headwear,햇,HT,0,0
I,8,사입,Shoes,방한화,WB,-307000,-85650
I,8,사입,과시즌의류,니트가디건,KC,110198000,24556580
I,8,사입,과시즌의류,니트풀오버,KP,-115896000,-29426250
I,8,사입,과시즌의류,다운베스트,DV,-8568000,-2570440
I,8,사입,과시즌의류,다운점퍼,DJ,-271902000,-71106730
I,8,사입,과시즌의류,레깅스,LG,-35754000,-10863380
I,8,사입,과시즌의류,맨투맨,MT,437716000,109891360
I,8,사입,과시즌의류,맨투맨셋트,S2,89056000,25220120
I,8,사입,과시즌의류,반팔카라티셔츠,TS,39045000,11676000
I,8,사입,과시즌의류,반팔티 & 스웨트팬츠,S1,162456000,48959770
I,8,사입,과시즌의류,방풍자켓,WJ,-3496000,-1007280
I,8,사입,과시즌의류,베이비,BV,12256000,1348160
I,8,사입,과시즌의류,보드바지,BP,-4452000,-1112990
I,8,사입,과시즌의류,스커트,SK,-123026000,-32019450
I,8,사입,과시즌의류,우븐셔츠,WS,-20681000,-5191150
I,8,사입,과시즌의류,우븐팬츠,WP,324000,864000
I,8,사입,과시즌의류,원피스,OP,921000,-2493550
I,8,사입,과시즌의류,점퍼,JP,332240000,93302720
I,8,사입,과시즌의류,진바지,DP,45927000,11282440
I,8,사입,과시즌의류,진자켓,DK,-3235000,-963310
I,8,사입,과시즌의류,트레이닝 세트,S5,-716000,-179000
I,8,사입,과시즌의류,트레이닝(상의),TR,-18576000,-4643980
I,8,사입,과시즌의류,트레이닝(하의),TP,-13860000,-3465000
I,8,사입,과시즌의류,팬츠,PT,261674000,60691600
I,8,사입,과시즌의류,폴라폴리스점퍼,FD,-49542000,-12385430
I,8,사입,과시즌의류,폴로 티셔츠,PQ,-20772000,-5292540
I,8,사입,과시즌의류,후드티,HD,507822000,126050670
I,99,기타,Acc_etc,기타,ET,23000,14690
I,99,기타,Acc_etc,양말,SO,50500,31910
I,99,기타,Acc_etc,장갑,GL,89000,56960
I,99,기타,Bag,백팩,BK,995000,497500
I,99,기타,Bag,슬링백,SG,0,0
I,99,기타,Bag,크로스백,CR,49000,30870
I,99,기타,Headwear,방한모,WM,39000,17060
I,99,기타,Headwear,비니,BN,56000,7510
I,99,기타,Headwear,선캡,SC,-29000,-18760
I,99,기타,Headwear,와이어캡,WR,49000,30870
I,99,기타,Headwear,운동모,CP,137000,80330
I,99,기타,Headwear,햇,HT,116000,73080
I,99,기타,Shoes,런닝화,RN,0,0
I,99,기타,Shoes,방한화,WB,-20000,14870
I,99,기타,Shoes,샌들,SD,168000,105840
I,99,기타,Shoes,스니커즈,SX,495000,279230
I,99,기타,Shoes,슬리퍼,LP,0,0
I,99,기타,Shoes,신발,SH,118000,66670
I,99,기타,과시즌의류,니트가디건,KC,199000,127360
I,99,기타,과시즌의류,다운점퍼,DJ,1374000,557140
I,99,기타,과시즌의류,레깅스,LG,-20000,-32920
I,99,기타,과시즌의류,맨투맨,MT,682000,357840
I,99,기타,과시즌의류,맨투맨셋트,S2,526000,331380
I,99,기타,과시즌의류,반팔카라티셔츠,TS,313000,197620
I,99,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,149000,95360
I,99,기타,과시즌의류,방풍자켓,WJ,129000,82560
I,99,기타,과시즌의류,베이비,BV,0,0
I,99,기타,과시즌의류,스커트,SK,99000,20650
I,99,기타,과시즌의류,우븐반바지,SM,197000,124110
I,99,기타,과시즌의류,우븐셔츠,WS,0,0
I,99,기타,과시즌의류,우븐팬츠,WP,79000,49770
I,99,기타,과시즌의류,점퍼,JP,677000,337200
I,99,기타,과시즌의류,진바지,DP,109000,71640
I,99,기타,과시즌의류,팬츠,PT,0,0
I,99,기타,과시즌의류,후드티,HD,277000,175300
I,99,기타,당시즌의류,다운점퍼,DJ,3893000,1547160
I,99,기타,당시즌의류,맨투맨,MT,69000,19070
I,99,기타,당시즌의류,맨투맨셋트,S2,129000,35100
I,99,기타,당시즌의류,우븐팬츠,WP,89000,44500
I,99,기타,당시즌의류,점퍼,JP,697000,181760
I,99,기타,당시즌의류,후드티,HD,89000,44500
I,99,기타,차시즌의류,맨투맨,MT,168000,84000
I,99,기타,차시즌의류,맨투맨셋트,S2,109000,54500
I,99,기타,차시즌의류,점퍼,JP,0,0
I,99,기타,차시즌의류,팬츠,PT,79000,39500
M,1,RF,Acc_etc,기타,ET,207000,196990
M,1,RF,Acc_etc,머플러(스카프),MF,158000,158000
M,1,RF,Acc_etc,양말,SO,77800,77800
M,1,RF,Acc_etc,파우치,PO,236000,236050
M,1,RF,Bag,가방,BG,199000,139300
M,1,RF,Bag,백팩,BK,59000,59000
M,1,RF,Bag,버킷백,BM,804000,804000
M,1,RF,Bag,쇼퍼백,OR,43600000,39240080
M,1,RF,Bag,숄더백,BQ,43169000,38978040
M,1,RF,Bag,크로스백,CR,824000,814010
M,1,RF,Bag,힙색,HS,99000,99010
M,1,RF,Headwear,방한모,WM,574000,574030
M,1,RF,Headwear,비니,BN,4244000,4160910
M,1,RF,Headwear,여성 베레모,CB,217000,217010
M,1,RF,Headwear,운동모,CP,15890000,15256190
M,1,RF,Headwear,햇,HT,1889000,1843850
M,1,RF,Shoes,런닝화,RN,42474000,38710980
M,1,RF,Shoes,방한화,WB,1932000,1911990
M,1,RF,Shoes,스니커즈,SX,125630000,115410600
M,1,RF,Shoes,신발,SH,12671000,11750340
M,1,RF,당시즌의류,니트가디건,KC,1822000,1513390
M,1,RF,당시즌의류,다운베스트,DV,418000,374200
M,1,RF,당시즌의류,다운점퍼,DJ,82992000,68915480
M,1,RF,당시즌의류,데님셔츠,DR,179000,143200
M,1,RF,당시즌의류,맨투맨,MT,3788000,3358050
M,1,RF,당시즌의류,반팔카라티셔츠,TS,257000,225400
M,1,RF,당시즌의류,우븐팬츠,WP,278000,278000
M,1,RF,당시즌의류,점퍼,JP,1754000,1522800
M,1,RF,당시즌의류,진바지,DP,487000,486980
M,1,RF,당시즌의류,트레이닝(상의),TR,546000,436800
M,1,RF,당시즌의류,패딩,PD,219000,175200
M,1,RF,당시즌의류,팬츠,PT,2992000,2435220
M,1,RF,당시즌의류,후드티,HD,1261000,1056420
M,1,RF,차시즌의류,니트풀오버,KP,169000,169000
M,1,RF,차시즌의류,맨투맨,MT,3704000,3325410
M,1,RF,차시즌의류,반팔카라티셔츠,TS,1428000,1331370
M,1,RF,차시즌의류,방풍자켓,WJ,498000,458200
M,1,RF,차시즌의류,우븐팬츠,WP,983000,879540
M,1,RF,차시즌의류,점퍼,JP,4235000,4079610
M,1,RF,차시즌의류,진바지,DP,169000,169000
M,1,RF,차시즌의류,진자켓,DK,299000,299000
