브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
I,3,직영점(가두),Acc_etc,머플러(스카프),MF,59000,59000
I,3,직영점(가두),Acc_etc,양말,SO,391200,391200
I,3,직영점(가두),Acc_etc,장갑,GL,306000,306000
I,3,직영점(가두),Bag,가방,BG,330000,330000
I,3,직영점(가두),Bag,백팩,BK,12782000,12589060
I,3,직영점(가두),Bag,보조가방,UB,186000,186000
I,3,직영점(가두),Bag,슬링백,SG,553000,553000
I,3,직영점(가두),Bag,크로스백,CR,2564000,2544000
I,3,직영점(가두),Headwear,방한모,WM,2295000,2285000
I,3,직영점(가두),Headwear,비니,BN,2862000,2852000
I,3,직영점(가두),Headwear,와이어캡,WR,245000,239020
I,3,직영점(가두),Headwear,운동모,CP,6529000,6430200
I,3,직영점(가두),Headwear,햇,HT,59000,49000
I,3,직영점(가두),Shoes,런닝화,RN,2790000,2790000
I,3,직영점(가두),Shoes,방한화,WB,2612000,2602000
I,3,직영점(가두),Shoes,스니커즈,SX,4340000,4320000
I,3,직영점(가두),Shoes,신발,SH,7325000,7305000
I,3,직영점(가두),당시즌의류,니트풀오버,KP,139000,139000
I,3,직영점(가두),당시즌의류,다운베스트,DV,873000,873000
I,3,직영점(가두),당시즌의류,다운점퍼,DJ,18315000,18295000
I,3,직영점(가두),당시즌의류,레깅스,LG,69000,69000
I,3,직영점(가두),당시즌의류,맨투맨,MT,3339000,3339000
I,3,직영점(가두),당시즌의류,맨투맨셋트,S2,2859000,2859000
I,3,직영점(가두),당시즌의류,반팔카라티셔츠,TS,98000,98000
I,3,직영점(가두),당시즌의류,반팔티 & 스웨트팬츠,S1,318000,318000
I,3,직영점(가두),당시즌의류,방풍자켓,WJ,159000,159000
I,3,직영점(가두),당시즌의류,우븐팬츠,WP,703000,703000
I,3,직영점(가두),당시즌의류,진바지,DP,357000,357000
I,3,직영점(가두),당시즌의류,팬츠,PT,1028000,1028000
I,3,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,1311000,1301000
I,3,직영점(가두),당시즌의류,후드티,HD,1296000,1296000
I,3,직영점(가두),차시즌의류,맨투맨,MT,2894000,2888590
I,3,직영점(가두),차시즌의류,맨투맨셋트,S2,4842000,4842000
I,3,직영점(가두),차시즌의류,반팔카라티셔츠,TS,684000,684000
I,3,직영점(가두),차시즌의류,반팔티 & 스웨트팬츠,S1,2124000,2118340
I,3,직영점(가두),차시즌의류,방풍자켓,WJ,636000,636000
I,3,직영점(가두),차시즌의류,스커트,SK,365000,365000
I,3,직영점(가두),차시즌의류,우븐셔츠,WS,159000,159000
I,3,직영점(가두),차시즌의류,우븐팬츠,WP,445000,445000
I,3,직영점(가두),차시즌의류,원피스,OP,0,0
I,3,직영점(가두),차시즌의류,점퍼,JP,2806000,2806000
I,3,직영점(가두),차시즌의류,진바지,DP,109000,109000
I,3,직영점(가두),차시즌의류,진자켓,DK,338000,338000
I,3,직영점(가두),차시즌의류,팬츠,PT,1043000,1038450
I,3,직영점(가두),차시즌의류,후드티,HD,890000,875700
I,4,자사몰,Acc_etc,PET,PE,932000,798080
I,4,자사몰,Acc_etc,기타,ET,132000,104360
I,4,자사몰,Acc_etc,머플러(스카프),MF,59000,59000
I,4,자사몰,Acc_etc,양말,SO,876300,618930
I,4,자사몰,Acc_etc,장갑,GL,553000,394390
I,4,자사몰,Bag,가방,BG,462000,381970
I,4,자사몰,Bag,백팩,BK,72515000,61417200
I,4,자사몰,Bag,보조가방,UB,860000,689160
I,4,자사몰,Bag,슬링백,SG,237000,215170
I,4,자사몰,Bag,크로스백,CR,2777000,2342080
I,4,자사몰,Bag,힙색,HS,118000,110520
I,4,자사몰,Headwear,방한모,WM,1810000,1609230
I,4,자사몰,Headwear,비니,BN,2421000,2035050
I,4,자사몰,Headwear,와이어캡,WR,49000,49000
I,4,자사몰,Headwear,운동모,CP,3497000,2902595
I,4,자사몰,Headwear,햇,HT,389000,348790
I,4,자사몰,Shoes,런닝화,RN,2633000,2254890
I,4,자사몰,Shoes,방한화,WB,3830000,3333330
I,4,자사몰,Shoes,스니커즈,SX,4396000,3913830
I,4,자사몰,Shoes,신발,SH,9704000,8775250
I,4,자사몰,당시즌의류,니트가디건,KC,199000,186600
I,4,자사몰,당시즌의류,니트풀오버,KP,139000,124240
I,4,자사몰,당시즌의류,다운베스트,DV,645000,575060
I,4,자사몰,당시즌의류,다운점퍼,DJ,46100000,41236090
I,4,자사몰,당시즌의류,레깅스,LG,276000,244700
I,4,자사몰,당시즌의류,맨투맨,MT,3455000,3100240
I,4,자사몰,당시즌의류,맨투맨셋트,S2,16260000,14206420
I,4,자사몰,당시즌의류,반팔카라티셔츠,TS,461000,391450
I,4,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,2851000,2476460
I,4,자사몰,당시즌의류,방풍자켓,WJ,238000,199100
I,4,자사몰,당시즌의류,스커트,SK,297000,292050
I,4,자사몰,당시즌의류,우븐셔츠,WS,139000,136140
I,4,자사몰,당시즌의류,우븐팬츠,WP,1000000,912340
I,4,자사몰,당시즌의류,원피스,OP,178000,141300
I,4,자사몰,당시즌의류,점퍼,JP,1374000,1306220
I,4,자사몰,당시즌의류,진바지,DP,575000,530490
I,4,자사몰,당시즌의류,팬츠,PT,2574000,2342500
I,4,자사몰,당시즌의류,폴라폴리스점퍼,FD,904000,798800
I,4,자사몰,당시즌의류,폴로 티셔츠,PQ,158000,139740
I,4,자사몰,당시즌의류,후드티,HD,1138000,1062370
I,4,자사몰,차시즌의류,맨투맨,MT,2344000,1997570
I,4,자사몰,차시즌의류,맨투맨셋트,S2,4018000,3690880
I,4,자사몰,차시즌의류,반팔티 & 스웨트팬츠,S1,576000,498700
I,4,자사몰,차시즌의류,방풍자켓,WJ,318000,300100
I,4,자사몰,차시즌의류,스커트,SK,138000,124060
I,4,자사몰,차시즌의류,우븐셔츠,WS,159000,142300
I,4,자사몰,차시즌의류,우븐팬츠,WP,356000,338230
I,4,자사몰,차시즌의류,점퍼,JP,2746000,2492070
I,4,자사몰,차시즌의류,진바지,DP,99000,88600
I,4,자사몰,차시즌의류,팬츠,PT,1262000,1148900
I,4,자사몰,차시즌의류,폴로 티셔츠,PQ,89000,79650
I,4,자사몰,차시즌의류,후드티,HD,465000,422980
I,5,제휴몰,Acc_etc,PET,PE,3432000,3432000
I,5,제휴몰,Acc_etc,기타,ET,252000,252000
I,5,제휴몰,Acc_etc,머플러(스카프),MF,118000,118000
I,5,제휴몰,Acc_etc,양말,SO,1337800,1337800
I,5,제휴몰,Acc_etc,장갑,GL,1105000,1105000
I,5,제휴몰,Bag,가방,BG,2475000,2475000
I,5,제휴몰,Bag,백팩,BK,140488000,140241200
I,5,제휴몰,Bag,보조가방,UB,1386000,1386000
I,5,제휴몰,Bag,슬링백,SG,474000,474000
I,5,제휴몰,Bag,크로스백,CR,6110000,6110000
I,5,제휴몰,Bag,힙색,HS,531000,531000
I,5,제휴몰,Headwear,방한모,WM,6161000,6161000
I,5,제휴몰,Headwear,비니,BN,14922000,14922000
I,5,제휴몰,Headwear,와이어캡,WR,294000,294000
I,5,제휴몰,Headwear,운동모,CP,8424000,8374500
I,5,제휴몰,Headwear,햇,HT,366000,366000
I,5,제휴몰,Shoes,런닝화,RN,9205000,9205000
I,5,제휴몰,Shoes,방한화,WB,12760000,12760000
I,5,제휴몰,Shoes,스니커즈,SX,19284000,19283990
I,5,제휴몰,Shoes,신발,SH,32806000,32805930
I,5,제휴몰,과시즌의류,다운점퍼,DJ,4335000,2167500
I,5,제휴몰,과시즌의류,맨투맨,MT,10349000,5174500
I,5,제휴몰,과시즌의류,점퍼,JP,2409000,1204500
I,5,제휴몰,과시즌의류,팬츠,PT,5214000,2607000
I,5,제휴몰,당시즌의류,니트가디건,KC,1372000,1372000
I,5,제휴몰,당시즌의류,니트풀오버,KP,417000,417000
I,5,제휴몰,당시즌의류,다운베스트,DV,844000,844000
I,5,제휴몰,당시즌의류,다운점퍼,DJ,126386000,126386000
I,5,제휴몰,당시즌의류,레깅스,LG,868000,868000
I,5,제휴몰,당시즌의류,맨투맨,MT,10537000,10537000
I,5,제휴몰,당시즌의류,맨투맨셋트,S2,26706000,26706000
I,5,제휴몰,당시즌의류,반팔카라티셔츠,TS,196000,196000
I,5,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,3517000,3517000
I,5,제휴몰,당시즌의류,방풍자켓,WJ,397000,397000
I,5,제휴몰,당시즌의류,스커트,SK,465000,465000
I,5,제휴몰,당시즌의류,우븐팬츠,WP,1939000,1939000
I,5,제휴몰,당시즌의류,원피스,OP,506000,506000
I,5,제휴몰,당시즌의류,점퍼,JP,1095000,1095000
I,5,제휴몰,당시즌의류,진바지,DP,1080000,1080000
I,5,제휴몰,당시즌의류,팬츠,PT,4802000,4802000
I,5,제휴몰,당시즌의류,폴라폴리스점퍼,FD,1361000,1361000
I,5,제휴몰,당시즌의류,폴로 티셔츠,PQ,158000,158000
I,5,제휴몰,당시즌의류,후드티,HD,2503000,2503000
I,5,제휴몰,차시즌의류,맨투맨,MT,4738000,4738000
I,5,제휴몰,차시즌의류,맨투맨셋트,S2,19385000,19385010
I,5,제휴몰,차시즌의류,반팔카라티셔츠,TS,69000,69000
I,5,제휴몰,차시즌의류,반팔티 & 스웨트팬츠,S1,1221000,1221000
I,5,제휴몰,차시즌의류,방풍자켓,WJ,795000,795000
I,5,제휴몰,차시즌의류,스커트,SK,414000,414000
I,5,제휴몰,차시즌의류,우븐셔츠,WS,0,0
I,5,제휴몰,차시즌의류,우븐팬츠,WP,168000,168000
I,5,제휴몰,차시즌의류,원피스,OP,0,0
I,5,제휴몰,차시즌의류,점퍼,JP,9990000,9990000
I,5,제휴몰,차시즌의류,진자켓,DK,199000,199000
I,5,제휴몰,차시즌의류,팬츠,PT,1065000,1065000
I,5,제휴몰,차시즌의류,폴로 티셔츠,PQ,0,0
I,5,제휴몰,차시즌의류,후드티,HD,811000,811000
I,6,대리점,Acc_etc,PET,PE,146000,146000
I,6,대리점,Acc_etc,기타,ET,235000,219710
I,6,대리점,Acc_etc,머플러(스카프),MF,59000,53100
I,6,대리점,Acc_etc,양말,SO,1287500,1261320
I,6,대리점,Acc_etc,장갑,GL,1124000,1064700
I,6,대리점,Bag,가방,BG,33000,33000
I,6,대리점,Bag,백팩,BK,60058000,56247860
I,6,대리점,Bag,보조가방,UB,908000,895430
I,6,대리점,Bag,슬링백,SG,2054000,2005490
I,6,대리점,Bag,크로스백,CR,24353000,23245060
I,6,대리점,Headwear,방한모,WM,4645000,4443510
I,6,대리점,Headwear,비니,BN,9747000,9495260
I,6,대리점,Headwear,선캡,SC,33000,33000
I,6,대리점,Headwear,와이어캡,WR,686000,672910
I,6,대리점,Headwear,운동모,CP,17886000,17641490
I,6,대리점,Headwear,햇,HT,118000,118000
I,6,대리점,Shoes,런닝화,RN,17023000,16542880
I,6,대리점,Shoes,방한화,WB,11130000,10938830
I,6,대리점,Shoes,샌들,SD,-79000,-79000
I,6,대리점,Shoes,스니커즈,SX,8148000,7925330
I,6,대리점,Shoes,신발,SH,27346000,26686020
I,6,대리점,과시즌의류,다운점퍼,DJ,-329000,-329000
I,6,대리점,과시즌의류,맨투맨,MT,0,0
I,6,대리점,과시즌의류,반바지,SP,59000,59000
I,6,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,198000,198000
I,6,대리점,과시즌의류,베이비,BV,-98000,-98000
I,6,대리점,과시즌의류,우븐반바지,SM,49000,49000
I,6,대리점,과시즌의류,후드티,HD,-89000,-89000
I,6,대리점,당시즌의류,니트가디건,KC,169000,169000
I,6,대리점,당시즌의류,니트풀오버,KP,1529000,1511600
I,6,대리점,당시즌의류,다운베스트,DV,4049000,4005710
I,6,대리점,당시즌의류,다운점퍼,DJ,55386000,52891440
I,6,대리점,당시즌의류,레깅스,LG,759000,738300
I,6,대리점,당시즌의류,맨투맨,MT,6191000,6018020
I,6,대리점,당시즌의류,맨투맨셋트,S2,26589000,25933470
I,6,대리점,당시즌의류,반팔카라티셔츠,TS,235000,211890
I,6,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,2852000,2795460
I,6,대리점,당시즌의류,스커트,SK,89000,89000
I,6,대리점,당시즌의류,우븐팬츠,WP,3942000,3801400
I,6,대리점,당시즌의류,점퍼,JP,239000,191200
I,6,대리점,당시즌의류,진바지,DP,773000,766080
I,6,대리점,당시즌의류,팬츠,PT,695000,660900
I,6,대리점,당시즌의류,폴라폴리스점퍼,FD,1649000,1572830
I,6,대리점,당시즌의류,후드티,HD,2989000,2911930
I,6,대리점,차시즌의류,맨투맨,MT,12940000,12578360
I,6,대리점,차시즌의류,맨투맨셋트,S2,17673000,17388990
I,6,대리점,차시즌의류,반팔카라티셔츠,TS,276000,271980
I,6,대리점,차시즌의류,반팔티 & 스웨트팬츠,S1,9271000,9018660
I,6,대리점,차시즌의류,방풍자켓,WJ,2067000,1992140
I,6,대리점,차시즌의류,스커트,SK,296000,292960
I,6,대리점,차시즌의류,우븐팬츠,WP,889000,881440
I,6,대리점,차시즌의류,점퍼,JP,20575000,20244790
I,6,대리점,차시즌의류,진바지,DP,1782000,1763230
I,6,대리점,차시즌의류,진자켓,DK,1668000,1664000
I,6,대리점,차시즌의류,팬츠,PT,4830000,4624730
I,6,대리점,차시즌의류,후드티,HD,2127000,2104910
I,8,사입,Bag,가방,BG,29172000,7293000
I,8,사입,Bag,백팩,BK,2760996000,480147020
I,8,사입,Bag,보조가방,UB,158930000,24009480
I,8,사입,Bag,슬링백,SG,84866000,20753390
I,8,사입,Bag,크로스백,CR,413680000,86524950
I,8,사입,Bag,힙색,HS,55380000,11650770
I,8,사입,Headwear,방한모,WM,-1062000,-265500
I,8,사입,Headwear,선캡,SC,0,0
I,8,사입,Headwear,와이어캡,WR,0,0
I,8,사입,Headwear,운동모,CP,178922000,49870700
I,8,사입,Headwear,햇,HT,251124000,62780860
I,8,사입,Shoes,방한화,WB,-307000,-85650
I,8,사입,과시즌의류,니트가디건,KC,140184000,32053020
I,8,사입,과시즌의류,니트풀오버,KP,-121039000,-30712000
I,8,사입,과시즌의류,다운베스트,DV,-10353000,-3105950
I,8,사입,과시즌의류,다운점퍼,DJ,-313948000,-82146970
I,8,사입,과시즌의류,레깅스,LG,-36720000,-11153180
I,8,사입,과시즌의류,맨투맨,MT,520285000,131747100
I,8,사입,과시즌의류,맨투맨셋트,S2,106549000,30468100
I,8,사입,과시즌의류,반팔카라티셔츠,TS,47522000,14219160
I,8,사입,과시즌의류,반팔티 & 스웨트팬츠,S1,194938000,58704280
I,8,사입,과시즌의류,방풍자켓,WJ,-3496000,-1007280
I,8,사입,과시즌의류,베이비,BV,12256000,1348160
I,8,사입,과시즌의류,보드바지,BP,-4452000,-1112990
I,8,사입,과시즌의류,스커트,SK,-108310000,-28054510
I,8,사입,과시즌의류,우븐셔츠,WS,-20681000,-5191150
I,8,사입,과시즌의류,우븐팬츠,WP,19412000,6081110
I,8,사입,과시즌의류,원피스,OP,23620000,3181140
I,8,사입,과시즌의류,점퍼,JP,415335000,117099970
I,8,사입,과시즌의류,진바지,DP,55123000,13581440
I,8,사입,과시즌의류,진자켓,DK,-3235000,-963310
I,8,사입,과시즌의류,트레이닝 세트,S5,-716000,-179000
I,8,사입,과시즌의류,트레이닝(상의),TR,-18576000,-4643980
I,8,사입,과시즌의류,트레이닝(하의),TP,-13860000,-3465000
I,8,사입,과시즌의류,팬츠,PT,317265000,74589320
I,8,사입,과시즌의류,폴라폴리스점퍼,FD,-49542000,-12385430
I,8,사입,과시즌의류,폴로 티셔츠,PQ,-20772000,-5292540
I,8,사입,과시즌의류,후드티,HD,600689000,149433230
I,99,기타,Acc_etc,기타,ET,23000,14690
I,99,기타,Acc_etc,양말,SO,50500,31910
I,99,기타,Acc_etc,장갑,GL,89000,56960
I,99,기타,Bag,백팩,BK,995000,497500
I,99,기타,Bag,슬링백,SG,0,0
I,99,기타,Bag,크로스백,CR,49000,30870
I,99,기타,Headwear,방한모,WM,39000,17060
I,99,기타,Headwear,비니,BN,56000,7510
I,99,기타,Headwear,선캡,SC,-29000,-18760
I,99,기타,Headwear,와이어캡,WR,49000,30870
I,99,기타,Headwear,운동모,CP,137000,80330
I,99,기타,Headwear,햇,HT,116000,73080
I,99,기타,Shoes,런닝화,RN,0,0
I,99,기타,Shoes,방한화,WB,-20000,14870
I,99,기타,Shoes,샌들,SD,168000,105840
I,99,기타,Shoes,스니커즈,SX,495000,279230
I,99,기타,Shoes,슬리퍼,LP,0,0
I,99,기타,Shoes,신발,SH,118000,66670
I,99,기타,과시즌의류,니트가디건,KC,199000,127360
I,99,기타,과시즌의류,다운점퍼,DJ,1374000,557140
I,99,기타,과시즌의류,레깅스,LG,-20000,-32920
I,99,기타,과시즌의류,맨투맨,MT,682000,357840
I,99,기타,과시즌의류,맨투맨셋트,S2,526000,331380
I,99,기타,과시즌의류,반팔카라티셔츠,TS,313000,197620
I,99,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,149000,95360
I,99,기타,과시즌의류,방풍자켓,WJ,129000,82560
I,99,기타,과시즌의류,베이비,BV,0,0
I,99,기타,과시즌의류,스커트,SK,99000,20650
I,99,기타,과시즌의류,우븐반바지,SM,197000,124110
I,99,기타,과시즌의류,우븐셔츠,WS,0,0
I,99,기타,과시즌의류,우븐팬츠,WP,79000,49770
I,99,기타,과시즌의류,점퍼,JP,677000,337200
I,99,기타,과시즌의류,진바지,DP,109000,71640
I,99,기타,과시즌의류,팬츠,PT,0,0
I,99,기타,과시즌의류,후드티,HD,277000,175300
I,99,기타,당시즌의류,다운점퍼,DJ,3893000,1547160
I,99,기타,당시즌의류,맨투맨,MT,69000,19070
I,99,기타,당시즌의류,맨투맨셋트,S2,129000,35100
I,99,기타,당시즌의류,우븐팬츠,WP,89000,44500
I,99,기타,당시즌의류,점퍼,JP,697000,181760
I,99,기타,당시즌의류,후드티,HD,89000,44500
I,99,기타,차시즌의류,맨투맨,MT,168000,84000
I,99,기타,차시즌의류,맨투맨셋트,S2,109000,54500
I,99,기타,차시즌의류,점퍼,JP,0,0
I,99,기타,차시즌의류,팬츠,PT,79000,39500
M,1,RF,Acc_etc,기타,ET,207000,196990
M,1,RF,Acc_etc,머플러(스카프),MF,158000,158000
M,1,RF,Acc_etc,양말,SO,100800,100800
M,1,RF,Acc_etc,파우치,PO,291000,291050
M,1,RF,Bag,가방,BG,199000,139300
M,1,RF,Bag,백팩,BK,198000,198000
M,1,RF,Bag,버킷백,BM,1062000,1062000
M,1,RF,Bag,쇼퍼백,OR,43739000,39379090
