브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
I,11,직영몰,당시즌의류,다운베스트,DV,477000,460100
I,11,직영몰,당시즌의류,다운점퍼,DJ,11077000,10683200
I,11,직영몰,당시즌의류,레깅스,LG,276000,262200
I,11,직영몰,당시즌의류,맨투맨,MT,1718000,1685120
I,11,직영몰,당시즌의류,맨투맨셋트,S2,2015000,2015000
I,11,직영몰,당시즌의류,반팔카라티셔츠,TS,196000,196000
I,11,직영몰,당시즌의류,반팔티 & 스웨트팬츠,S1,318000,302100
I,11,직영몰,당시즌의류,스커트,SK,188000,188000
I,11,직영몰,당시즌의류,우븐팬츠,WP,604000,584200
I,11,직영몰,당시즌의류,진바지,DP,297000,287000
I,11,직영몰,당시즌의류,팬츠,PT,918000,897300
I,11,직영몰,당시즌의류,폴라폴리스점퍼,FD,0,0
I,11,직영몰,당시즌의류,후드티,HD,564000,545100
I,11,직영몰,차시즌의류,맨투맨,MT,2336000,2317550
I,11,직영몰,차시즌의류,맨투맨셋트,S2,2530000,2516100
I,11,직영몰,차시즌의류,반팔티 & 스웨트팬츠,S1,1340000,1340000
I,11,직영몰,차시즌의류,스커트,SK,158000,158000
I,11,직영몰,차시즌의류,우븐셔츠,WS,139000,139000
I,11,직영몰,차시즌의류,우븐팬츠,WP,89000,89000
I,11,직영몰,차시즌의류,점퍼,JP,1910000,1870200
I,11,직영몰,차시즌의류,진바지,DP,99000,99000
I,11,직영몰,차시즌의류,팬츠,PT,631000,631000
I,11,직영몰,차시즌의류,후드티,HD,455000,455000
I,2,면세점,Acc_etc,머플러(스카프),MF,2478000,2478010
I,2,면세점,Acc_etc,양말,SO,226200,226200
I,2,면세점,Bag,백팩,BK,95542000,95542000
I,2,면세점,Bag,크로스백,CR,225539000,225538810
I,2,면세점,Headwear,방한모,WM,3497000,3497000
I,2,면세점,Headwear,비니,BN,21195000,21195000
I,2,면세점,Headwear,운동모,CP,25745000,25745000
I,2,면세점,Shoes,런닝화,RN,14802000,14802000
I,2,면세점,Shoes,방한화,WB,3968000,3968000
I,2,면세점,Shoes,스니커즈,SX,30452000,30452000
I,2,면세점,Shoes,신발,SH,13135000,13135000
I,2,면세점,당시즌의류,다운베스트,DV,4487000,4487000
I,2,면세점,당시즌의류,다운점퍼,DJ,99439000,99439000
I,2,면세점,당시즌의류,맨투맨,MT,8702000,8702000
I,2,면세점,당시즌의류,맨투맨셋트,S2,5829000,5829000
I,2,면세점,당시즌의류,방풍자켓,WJ,318000,318000
I,2,면세점,당시즌의류,우븐팬츠,WP,713000,713000
I,2,면세점,당시즌의류,진바지,DP,119000,119000
I,2,면세점,당시즌의류,팬츠,PT,3719000,3719000
I,2,면세점,당시즌의류,폴라폴리스점퍼,FD,2682000,2682000
I,2,면세점,당시즌의류,후드티,HD,1443000,1443000
I,2,면세점,차시즌의류,맨투맨,MT,8076000,8076000
I,2,면세점,차시즌의류,맨투맨셋트,S2,7085000,7084960
I,2,면세점,차시즌의류,반팔티 & 스웨트팬츠,S1,6321000,6321010
I,2,면세점,차시즌의류,점퍼,JP,5191000,5190990
I,2,면세점,차시즌의류,팬츠,PT,790000,790000
I,3,직영점(가두),Acc_etc,PET,PE,424000,401130
I,3,직영점(가두),Acc_etc,기타,ET,135000,135000
I,3,직영점(가두),Acc_etc,머플러(스카프),MF,59000,59000
I,3,직영점(가두),Acc_etc,양말,SO,145100,145100
I,3,직영점(가두),Acc_etc,장갑,GL,207000,207000
I,3,직영점(가두),Bag,가방,BG,99000,99000
I,3,직영점(가두),Bag,백팩,BK,7093000,7073000
I,3,직영점(가두),Bag,보조가방,UB,39000,39000
I,3,직영점(가두),Bag,슬링백,SG,158000,158000
I,3,직영점(가두),Bag,크로스백,CR,1461000,1461000
I,3,직영점(가두),Headwear,방한모,WM,1371000,1361000
I,3,직영점(가두),Headwear,비니,BN,1457000,1457000
I,3,직영점(가두),Headwear,와이어캡,WR,49000,49000
I,3,직영점(가두),Headwear,운동모,CP,2405000,2395000
I,3,직영점(가두),Shoes,런닝화,RN,851000,851000
I,3,직영점(가두),Shoes,방한화,WB,1256000,1246000
I,3,직영점(가두),Shoes,스니커즈,SX,1980000,1970000
I,3,직영점(가두),Shoes,신발,SH,2787000,2777000
I,3,직영점(가두),당시즌의류,니트풀오버,KP,139000,139000
I,3,직영점(가두),당시즌의류,다운베스트,DV,258000,258000
I,3,직영점(가두),당시즌의류,다운점퍼,DJ,10690000,10670000
I,3,직영점(가두),당시즌의류,레깅스,LG,69000,69000
I,3,직영점(가두),당시즌의류,맨투맨,MT,1689000,1689000
I,3,직영점(가두),당시즌의류,맨투맨셋트,S2,1400000,1400000
I,3,직영점(가두),당시즌의류,반팔티 & 스웨트팬츠,S1,159000,159000
I,3,직영점(가두),당시즌의류,방풍자켓,WJ,159000,159000
I,3,직영점(가두),당시즌의류,우븐팬츠,WP,188000,188000
I,3,직영점(가두),당시즌의류,진바지,DP,357000,357000
I,3,직영점(가두),당시즌의류,팬츠,PT,613000,613000
I,3,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,854000,844000
I,3,직영점(가두),당시즌의류,후드티,HD,653000,653000
I,3,직영점(가두),차시즌의류,맨투맨,MT,756000,756000
I,3,직영점(가두),차시즌의류,맨투맨셋트,S2,1409000,1409000
I,3,직영점(가두),차시즌의류,반팔티 & 스웨트팬츠,S1,516000,510340
I,3,직영점(가두),차시즌의류,우븐팬츠,WP,178000,178000
I,3,직영점(가두),차시즌의류,점퍼,JP,796000,796000
I,3,직영점(가두),차시즌의류,팬츠,PT,413000,413000
I,3,직영점(가두),차시즌의류,후드티,HD,267000,267000
I,4,자사몰,Acc_etc,PET,PE,686000,580990
I,4,자사몰,Acc_etc,기타,ET,132000,104360
I,4,자사몰,Acc_etc,머플러(스카프),MF,59000,59000
I,4,자사몰,Acc_etc,양말,SO,570700,415850
I,4,자사몰,Acc_etc,장갑,GL,513000,310160
I,4,자사몰,Bag,가방,BG,297000,261570
I,4,자사몰,Bag,백팩,BK,29934000,26816390
I,4,자사몰,Bag,보조가방,UB,401000,345960
I,4,자사몰,Bag,슬링백,SG,158000,140100
I,4,자사몰,Bag,크로스백,CR,1802000,1548980
I,4,자사몰,Bag,힙색,HS,59000,54470
I,4,자사몰,Headwear,방한모,WM,1117000,1017190
I,4,자사몰,Headwear,비니,BN,1492000,1268650
I,4,자사몰,Headwear,와이어캡,WR,49000,49000
I,4,자사몰,Headwear,운동모,CP,1667000,1363065
I,4,자사몰,Headwear,햇,HT,283000,256940
I,4,자사몰,Shoes,런닝화,RN,1494000,1296840
I,4,자사몰,Shoes,방한화,WB,3375000,2924510
I,4,자사몰,Shoes,스니커즈,SX,2231000,1926950
I,4,자사몰,Shoes,신발,SH,2136000,1901240
I,4,자사몰,당시즌의류,다운베스트,DV,387000,353300
I,4,자사몰,당시즌의류,다운점퍼,DJ,30961000,28280250
I,4,자사몰,당시즌의류,레깅스,LG,276000,246650
I,4,자사몰,당시즌의류,맨투맨,MT,1133000,975740
I,4,자사몰,당시즌의류,맨투맨셋트,S2,6670000,6028560
I,4,자사몰,당시즌의류,반팔카라티셔츠,TS,49000,49000
I,4,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1093000,1070320
I,4,자사몰,당시즌의류,스커트,SK,198000,198000
I,4,자사몰,당시즌의류,우븐팬츠,WP,604000,544730
I,4,자사몰,당시즌의류,점퍼,JP,219000,209570
I,4,자사몰,당시즌의류,진바지,DP,99000,99000
I,4,자사몰,당시즌의류,팬츠,PT,1627000,1484480
I,4,자사몰,당시즌의류,폴라폴리스점퍼,FD,626000,531000
I,4,자사몰,당시즌의류,폴로 티셔츠,PQ,158000,139740
I,4,자사몰,당시즌의류,후드티,HD,416000,403970
I,4,자사몰,차시즌의류,맨투맨,MT,1290000,1101500
I,4,자사몰,차시즌의류,맨투맨셋트,S2,734000,675250
I,4,자사몰,차시즌의류,스커트,SK,69000,63900
I,4,자사몰,차시즌의류,우븐팬츠,WP,89000,84550
I,4,자사몰,차시즌의류,점퍼,JP,358000,315780
I,4,자사몰,차시즌의류,팬츠,PT,611000,557830
I,4,자사몰,차시즌의류,후드티,HD,178000,148800
I,5,제휴몰,Acc_etc,PET,PE,1896000,1896000
I,5,제휴몰,Acc_etc,기타,ET,201000,201000
I,5,제휴몰,Acc_etc,양말,SO,550300,550300
I,5,제휴몰,Acc_etc,장갑,GL,661000,661000
I,5,제휴몰,Bag,가방,BG,1023000,1023000
I,5,제휴몰,Bag,백팩,BK,36173000,36173000
I,5,제휴몰,Bag,보조가방,UB,488000,488000
I,5,제휴몰,Bag,크로스백,CR,1855000,1855000
I,5,제휴몰,Bag,힙색,HS,118000,118000
I,5,제휴몰,Headwear,방한모,WM,4490000,4490000
I,5,제휴몰,Headwear,비니,BN,7625000,7625000
I,5,제휴몰,Headwear,와이어캡,WR,98000,98000
I,5,제휴몰,Headwear,운동모,CP,3016000,3016000
I,5,제휴몰,Headwear,햇,HT,366000,366000
I,5,제휴몰,Shoes,런닝화,RN,3464000,3464000
I,5,제휴몰,Shoes,방한화,WB,9180000,9180000
I,5,제휴몰,Shoes,스니커즈,SX,8605000,8604990
I,5,제휴몰,Shoes,신발,SH,13922000,13921960
I,5,제휴몰,과시즌의류,다운점퍼,DJ,1495000,747500
I,5,제휴몰,과시즌의류,점퍼,JP,657000,328500
I,5,제휴몰,당시즌의류,니트가디건,KC,676000,676000
I,5,제휴몰,당시즌의류,다운점퍼,DJ,65629000,65629000
I,5,제휴몰,당시즌의류,레깅스,LG,345000,345000
I,5,제휴몰,당시즌의류,맨투맨,MT,4870000,4870000
I,5,제휴몰,당시즌의류,맨투맨셋트,S2,12212000,12212000
I,5,제휴몰,당시즌의류,반팔카라티셔츠,TS,98000,98000
I,5,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,914000,914000
I,5,제휴몰,당시즌의류,방풍자켓,WJ,278000,278000
I,5,제휴몰,당시즌의류,스커트,SK,346000,346000
I,5,제휴몰,당시즌의류,우븐팬츠,WP,712000,712000
I,5,제휴몰,당시즌의류,원피스,OP,228000,228000
I,5,제휴몰,당시즌의류,점퍼,JP,438000,438000
I,5,제휴몰,당시즌의류,진바지,DP,436000,436000
I,5,제휴몰,당시즌의류,팬츠,PT,2584000,2584000
I,5,제휴몰,당시즌의류,폴라폴리스점퍼,FD,328000,328000
I,5,제휴몰,당시즌의류,후드티,HD,1376000,1376000
I,5,제휴몰,차시즌의류,맨투맨,MT,1418000,1418000
I,5,제휴몰,차시즌의류,맨투맨셋트,S2,2538000,2538000
I,5,제휴몰,차시즌의류,반팔티 & 스웨트팬츠,S1,407000,407000
I,5,제휴몰,차시즌의류,스커트,SK,345000,345000
I,5,제휴몰,차시즌의류,우븐팬츠,WP,89000,89000
I,5,제휴몰,차시즌의류,점퍼,JP,1632000,1632000
I,5,제휴몰,차시즌의류,팬츠,PT,197000,197000
I,5,제휴몰,차시즌의류,후드티,HD,178000,178000
I,6,대리점,Acc_etc,기타,ET,85000,85000
I,6,대리점,Acc_etc,머플러(스카프),MF,59000,53100
I,6,대리점,Acc_etc,양말,SO,442300,434710
I,6,대리점,Acc_etc,장갑,GL,650000,609200
I,6,대리점,Bag,가방,BG,33000,33000
I,6,대리점,Bag,백팩,BK,28813000,27735200
I,6,대리점,Bag,보조가방,UB,371000,366100
I,6,대리점,Bag,슬링백,SG,948000,910100
I,6,대리점,Bag,크로스백,CR,11478000,10865180
I,6,대리점,Headwear,방한모,WM,3040000,2901820
I,6,대리점,Headwear,비니,BN,6205000,6068040
I,6,대리점,Headwear,와이어캡,WR,294000,280910
I,6,대리점,Headwear,운동모,CP,6723000,6599990
I,6,대리점,Headwear,햇,HT,59000,59000
I,6,대리점,Shoes,런닝화,RN,7007000,6832240
I,6,대리점,Shoes,방한화,WB,9517000,9363420
I,6,대리점,Shoes,스니커즈,SX,3164000,3050750
I,6,대리점,Shoes,신발,SH,9352000,9148530
I,6,대리점,당시즌의류,니트가디건,KC,-169000,-169000
I,6,대리점,당시즌의류,니트풀오버,KP,973000,969500
I,6,대리점,당시즌의류,다운베스트,DV,2640000,2600860
I,6,대리점,당시즌의류,다운점퍼,DJ,39006000,37365440
I,6,대리점,당시즌의류,레깅스,LG,483000,469200
I,6,대리점,당시즌의류,맨투맨,MT,3989000,3850410
I,6,대리점,당시즌의류,맨투맨셋트,S2,9848000,9483620
I,6,대리점,당시즌의류,반팔카라티셔츠,TS,49000,34760
I,6,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,1431000,1387460
I,6,대리점,당시즌의류,스커트,SK,89000,89000
I,6,대리점,당시즌의류,우븐팬츠,WP,1981000,1923340
I,6,대리점,당시즌의류,점퍼,JP,239000,191200
I,6,대리점,당시즌의류,진바지,DP,436000,436000
I,6,대리점,당시즌의류,팬츠,PT,407000,378040
I,6,대리점,당시즌의류,폴라폴리스점퍼,FD,437000,434200
I,6,대리점,당시즌의류,후드티,HD,1178000,1117740
I,6,대리점,차시즌의류,맨투맨,MT,2551000,2442360
I,6,대리점,차시즌의류,맨투맨셋트,S2,3786000,3769150
I,6,대리점,차시즌의류,반팔티 & 스웨트팬츠,S1,2352000,2322700
I,6,대리점,차시즌의류,점퍼,JP,4835000,4830600
I,6,대리점,차시즌의류,팬츠,PT,1770000,1710770
I,8,사입,Bag,가방,BG,27786000,6946500
I,8,사입,Bag,백팩,BK,1258408000,306617530
I,8,사입,Bag,보조가방,UB,49886000,11685230
I,8,사입,Bag,슬링백,SG,68145000,18373420
I,8,사입,Bag,크로스백,CR,274479000,69243810
I,8,사입,Bag,힙색,HS,38676000,9549010
I,8,사입,Headwear,방한모,WM,-944000,-236000
I,8,사입,Headwear,선캡,SC,0,0
I,8,사입,Headwear,와이어캡,WR,0,0
I,8,사입,Headwear,운동모,CP,-53000,-15900
I,8,사입,Headwear,햇,HT,0,0
I,8,사입,과시즌의류,니트가디건,KC,21376000,2351360
I,8,사입,과시즌의류,다운점퍼,DJ,-219000,-65700
I,8,사입,과시즌의류,레깅스,LG,8820000,970200
I,8,사입,과시즌의류,맨투맨,MT,29976000,3297360
I,8,사입,과시즌의류,맨투맨셋트,S2,7764000,825730
I,8,사입,과시즌의류,반팔카라티셔츠,TS,1031000,113410
I,8,사입,과시즌의류,방풍자켓,WJ,952000,104720
I,8,사입,과시즌의류,베이비,BV,12256000,1348160
I,8,사입,과시즌의류,스커트,SK,8536000,938960
I,8,사입,과시즌의류,우븐팬츠,WP,9935000,1092850
I,8,사입,과시즌의류,원피스,OP,19453000,2139830
I,8,사입,과시즌의류,점퍼,JP,38596000,4245560
I,8,사입,과시즌의류,진바지,DP,684000,75240
I,8,사입,과시즌의류,진자켓,DK,1104000,121440
I,8,사입,과시즌의류,팬츠,PT,21759000,2378480
I,8,사입,과시즌의류,폴로 티셔츠,PQ,711000,78210
I,8,사입,과시즌의류,후드티,HD,5919000,637230
I,99,기타,Bag,백팩,BK,796000,398000
I,99,기타,Headwear,비니,BN,66000,33000
I,99,기타,Headwear,운동모,CP,49000,24500
I,99,기타,Shoes,방한화,WB,198000,153500
I,99,기타,Shoes,신발,SH,59000,29500
I,99,기타,당시즌의류,다운점퍼,DJ,1624000,812000
I,99,기타,당시즌의류,후드티,HD,89000,44500
I,99,기타,차시즌의류,맨투맨,MT,99000,49500
I,99,기타,차시즌의류,맨투맨셋트,S2,109000,54500
I,99,기타,차시즌의류,점퍼,JP,0,0
I,99,기타,차시즌의류,팬츠,PT,79000,39500
M,1,RF,Acc_etc,기타,ET,207000,196990
M,1,RF,Acc_etc,양말,SO,77800,77800
M,1,RF,Acc_etc,파우치,PO,207000,207040
M,1,RF,Bag,가방,BG,199000,139300
M,1,RF,Bag,백팩,BK,59000,59000
M,1,RF,Bag,버킷백,BM,516000,516000
M,1,RF,Bag,쇼퍼백,OR,21800000,19620040
M,1,RF,Bag,숄더백,BQ,784000,773120
M,1,RF,Bag,크로스백,CR,685000,675000
M,1,RF,Headwear,방한모,WM,475000,475020
M,1,RF,Headwear,비니,BN,3055000,2981900
M,1,RF,Headwear,여성 베레모,CB,217000,217010
M,1,RF,Headwear,운동모,CP,10711000,10167090
M,1,RF,Headwear,햇,HT,1398000,1377980
M,1,RF,Shoes,런닝화,RN,2264000,2264030
M,1,RF,Shoes,방한화,WB,1308000,1287980
M,1,RF,Shoes,스니커즈,SX,61497000,56593640
M,1,RF,Shoes,신발,SH,912000,912020
M,1,RF,당시즌의류,니트가디건,KC,1822000,1513390
M,1,RF,당시즌의류,다운베스트,DV,418000,374200
M,1,RF,당시즌의류,다운점퍼,DJ,58527000,48454100
M,1,RF,당시즌의류,데님셔츠,DR,179000,143200
M,1,RF,당시즌의류,맨투맨,MT,3471000,3082230
M,1,RF,당시즌의류,반팔카라티셔츠,TS,257000,225400
M,1,RF,당시즌의류,우븐팬츠,WP,278000,278000
M,1,RF,당시즌의류,점퍼,JP,1754000,1522800
M,1,RF,당시즌의류,진바지,DP,328000,327990
M,1,RF,당시즌의류,트레이닝(상의),TR,546000,436800
M,1,RF,당시즌의류,패딩,PD,219000,175200
M,1,RF,당시즌의류,팬츠,PT,2992000,2435220
M,1,RF,당시즌의류,후드티,HD,1122000,917410
M,1,RF,차시즌의류,맨투맨,MT,1168000,1132410
M,1,RF,차시즌의류,반팔카라티셔츠,TS,966000,869400
M,1,RF,차시즌의류,방풍자켓,WJ,299000,299000
M,1,RF,차시즌의류,우븐팬츠,WP,139000,139000
M,1,RF,차시즌의류,점퍼,JP,917000,857200
M,1,RF,차시즌의류,진바지,DP,169000,169000
M,1,RF,차시즌의류,트레이닝(상의),TR,238000,214190
M,1,RF,차시즌의류,팬츠,PT,1020000,921030
M,1,RF,차시즌의류,후드티,HD,417000,417010
M,1,백화점,Acc_etc,기타,ET,2691000,2661210
M,1,백화점,Acc_etc,머플러(스카프),MF,6893000,6413730
M,1,백화점,Acc_etc,양말,SO,7280900,7068790
M,1,백화점,Acc_etc,캐리어(하드케이스),HH,249000,249000
M,1,백화점,Acc_etc,파우치,PO,2703000,2581250
M,1,백화점,Bag,가방,BG,995000,696500
M,1,백화점,Bag,백팩,BK,2315000,2194760
M,1,백화점,Bag,버킷백,BM,3465000,3411600
M,1,백화점,Bag,쇼퍼백,OR,55351000,54663250
M,1,백화점,Bag,숄더백,BQ,493920000,472463930
M,1,백화점,Bag,크로스백,CR,12569000,12117770
M,1,백화점,Bag,힙색,HS,4010000,3823570
M,1,백화점,Headwear,방한모,WM,9200000,9010950
M,1,백화점,Headwear,비니,BN,73656000,71810120
M,1,백화점,Headwear,여성 베레모,CB,3611000,3508530
M,1,백화점,Headwear,운동모,CP,255194000,250023410
M,1,백화점,Headwear,햇,HT,28384000,27687790
M,1,백화점,Shoes,런닝화,RN,148978000,140509130
M,1,백화점,Shoes,뮬,MU,5714000,5152050
M,1,백화점,Shoes,방한화,WB,39682000,38412730
M,1,백화점,Shoes,스니커즈,SX,860670000,825364890
M,1,백화점,Shoes,슬리퍼,LP,490000,489980
M,1,백화점,Shoes,신발,SH,188526000,178549820
M,1,백화점,과시즌의류,니트가디건,KC,1791000,1743680
M,1,백화점,과시즌의류,맨투맨,MT,198000,99000
M,1,백화점,과시즌의류,반팔카라티셔츠,TS,365000,352210
M,1,백화점,과시즌의류,방풍자켓,WJ,189000,189000
M,1,백화점,과시즌의류,우븐셔츠,WS,1490000,745000
M,1,백화점,과시즌의류,점퍼,JP,23895000,12422090
M,1,백화점,과시즌의류,진바지,DP,199000,179370
M,1,백화점,과시즌의류,트레이닝(상의),TR,2703000,1478700
M,1,백화점,과시즌의류,팬츠,PT,4280000,2956380
M,1,백화점,과시즌의류,폴라폴리스점퍼,FD,18129000,9174000
M,1,백화점,과시즌의류,후드티,HD,3837000,1978000
M,1,백화점,당시즌의류,니트가디건,KC,6210000,6015300
M,1,백화점,당시즌의류,니트풀오버,KP,4996000,4766980
M,1,백화점,당시즌의류,다운베스트,DV,25786000,25063360
M,1,백화점,당시즌의류,다운점퍼,DJ,530153000,479589690
M,1,백화점,당시즌의류,데님셔츠,DR,895000,873090
M,1,백화점,당시즌의류,레깅스,LG,346000,337100
M,1,백화점,당시즌의류,맨투맨,MT,48467000,47070180
M,1,백화점,당시즌의류,반팔카라티셔츠,TS,3794000,3701980
M,1,백화점,당시즌의류,방풍자켓,WJ,2627000,2607850
M,1,백화점,당시즌의류,스커트,SK,754000,636060
M,1,백화점,당시즌의류,우븐셔츠,WS,1095000,1051200
M,1,백화점,당시즌의류,우븐팬츠,WP,11878000,11510960
M,1,백화점,당시즌의류,원피스,OP,129000,129000
M,1,백화점,당시즌의류,점퍼,JP,25128000,24354580
M,1,백화점,당시즌의류,진바지,DP,5240000,5139990
M,1,백화점,당시즌의류,진스커트,DS,417000,417000
M,1,백화점,당시즌의류,진자켓,DK,289000,289000
M,1,백화점,당시즌의류,트레이닝(상의),TR,17707000,17037060
M,1,백화점,당시즌의류,패딩,PD,7227000,6968670
M,1,백화점,당시즌의류,팬츠,PT,70092000,68075750
M,1,백화점,당시즌의류,폴라폴리스점퍼,FD,3007000,2787750
M,1,백화점,당시즌의류,후드티,HD,27317000,26624530
M,1,백화점,차시즌의류,니트가디건,KC,5551000,5381100
M,1,백화점,차시즌의류,니트풀오버,KP,756000,756000
M,1,백화점,차시즌의류,데님셔츠,DR,756000,756000
M,1,백화점,차시즌의류,맨투맨,MT,68080000,65307830
M,1,백화점,차시즌의류,반팔카라티셔츠,TS,28221000,27159760
M,1,백화점,차시즌의류,방풍자켓,WJ,9013000,8654890
M,1,백화점,차시즌의류,스커트,SK,894000,824000
M,1,백화점,차시즌의류,우븐팬츠,WP,9314000,8699980
M,1,백화점,차시즌의류,점퍼,JP,31728000,30520280
M,1,백화점,차시즌의류,진바지,DP,338000,321110
M,1,백화점,차시즌의류,트레이닝(상의),TR,8650000,8425480
M,1,백화점,차시즌의류,팬츠,PT,34167000,32979800
M,1,백화점,차시즌의류,후드티,HD,25298000,24358930
M,11,직영몰,Acc_etc,기타,ET,207000,187000
M,11,직영몰,Acc_etc,머플러(스카프),MF,593000,593000
M,11,직영몰,Acc_etc,양말,SO,281000,277850
M,11,직영몰,Acc_etc,파우치,PO,463000,463000
M,11,직영몰,Bag,백팩,BK,497000,479100
M,11,직영몰,Bag,버킷백,BM,288000,231910
M,11,직영몰,Bag,쇼퍼백,OR,775000,775000
M,11,직영몰,Bag,숄더백,BQ,1787000,1787000
M,11,직영몰,Bag,크로스백,CR,843000,829100
M,11,직영몰,Bag,힙색,HS,515000,487630
M,11,직영몰,Headwear,방한모,WM,1411000,1398200
M,11,직영몰,Headwear,비니,BN,7534000,7497500
M,11,직영몰,Headwear,여성 베레모,CB,422000,422000
M,11,직영몰,Headwear,운동모,CP,39764000,39644570
M,11,직영몰,Headwear,햇,HT,3058000,2986750
M,11,직영몰,Shoes,런닝화,RN,5547000,5442800
M,11,직영몰,Shoes,뮬,MU,436000,426000
M,11,직영몰,Shoes,방한화,WB,6377000,6293500
M,11,직영몰,Shoes,스니커즈,SX,18585000,17909540
