브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
I,4,자사몰,Bag,가방,BG,33000,23000
I,4,자사몰,Bag,백팩,BK,6912000,6300700
I,4,자사몰,Bag,슬링백,SG,158000,132110
I,4,자사몰,Bag,크로스백,CR,533000,475750
I,4,자사몰,Bag,힙색,HS,59000,43100
I,4,자사몰,Headwear,방한모,WM,7397000,6422250
I,4,자사몰,Headwear,비니,BN,6428000,5345460
I,4,자사몰,Headwear,선캡,SC,33000,23000
I,4,자사몰,Headwear,와이어캡,WR,98000,89650
I,4,자사몰,Headwear,운동모,CP,5212000,4194562
I,4,자사몰,Headwear,햇,HT,138000,127650
I,4,자사몰,Shoes,런닝화,RN,4540000,3894760
I,4,자사몰,Shoes,방한화,WB,16096000,14398060
I,4,자사몰,Shoes,스니커즈,SX,3649000,3253240
I,4,자사몰,Shoes,신발,SH,4892000,4301559
I,4,자사몰,과시즌의류,나시티&반바지,S6,150000,131460
I,4,자사몰,과시즌의류,니트가디건,KC,358000,336880
I,4,자사몰,과시즌의류,맨투맨,MT,1146000,1072900
I,4,자사몰,과시즌의류,맨투맨셋트,S2,268000,254600
I,4,자사몰,과시즌의류,반팔카라티셔츠,TS,1280000,1250081
I,4,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,674000,655350
I,4,자사몰,과시즌의류,방풍자켓,WJ,664000,609370
I,4,자사몰,과시즌의류,스윔웨어,SW,346000,321050
I,4,자사몰,과시즌의류,스커트,SK,158000,154530
I,4,자사몰,과시즌의류,우븐셔츠,WS,-139000,-132050
I,4,자사몰,과시즌의류,우븐팬츠,WP,257000,201440
I,4,자사몰,과시즌의류,원피스,OP,159000,150620
I,4,자사몰,과시즌의류,점퍼,JP,159000,143100
I,4,자사몰,과시즌의류,진바지,DP,-99000,-94050
I,4,자사몰,과시즌의류,팬츠,PT,464000,429120
I,4,자사몰,과시즌의류,폴로 티셔츠,PQ,109000,103550
I,4,자사몰,과시즌의류,후드티,HD,1050000,896700
I,4,자사몰,당시즌의류,니트가디건,KC,338000,315590
I,4,자사몰,당시즌의류,다운베스트,DV,2283000,2145220
I,4,자사몰,당시즌의류,다운점퍼,DJ,59290000,53042850
I,4,자사몰,당시즌의류,레깅스,LG,966000,905440
I,4,자사몰,당시즌의류,맨투맨,MT,10024000,9175980
I,4,자사몰,당시즌의류,맨투맨셋트,S2,26928000,24374730
I,4,자사몰,당시즌의류,반팔카라티셔츠,TS,510000,458700
I,4,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,2753000,2547980
I,4,자사몰,당시즌의류,방풍자켓,WJ,477000,445730
I,4,자사몰,당시즌의류,스커트,SK,396000,368550
I,4,자사몰,당시즌의류,우븐셔츠,WS,298000,310558
I,4,자사몰,당시즌의류,우븐팬츠,WP,2801000,2529720
I,4,자사몰,당시즌의류,원피스,OP,139000,125960
I,4,자사몰,당시즌의류,점퍼,JP,2270000,2043190
I,4,자사몰,당시즌의류,진바지,DP,1604000,1590660
I,4,자사몰,당시즌의류,팬츠,PT,6011000,5283010
I,4,자사몰,당시즌의류,폴라폴리스점퍼,FD,10888000,9991290
I,4,자사몰,당시즌의류,후드티,HD,3313000,2981230
I,5,제휴몰,Acc_etc,PET,PE,3125000,3125000
I,5,제휴몰,Acc_etc,기타,ET,494000,494000
I,5,제휴몰,Acc_etc,머플러(스카프),MF,118000,118000
I,5,제휴몰,Acc_etc,양말,SO,956700,956700
I,5,제휴몰,Acc_etc,장갑,GL,355000,355000
I,5,제휴몰,Bag,가방,BG,264000,264000
I,5,제휴몰,Bag,백팩,BK,4646000,4646000
I,5,제휴몰,Bag,보조가방,UB,59000,59000
I,5,제휴몰,Bag,슬링백,SG,464000,464000
I,5,제휴몰,Bag,크로스백,CR,1634000,1634000
I,5,제휴몰,Bag,힙색,HS,118000,118000
I,5,제휴몰,Headwear,방한모,WM,9358000,9337290
I,5,제휴몰,Headwear,비니,BN,11127000,11127000
I,5,제휴몰,Headwear,선캡,SC,39000,39000
I,5,제휴몰,Headwear,운동모,CP,7173000,7173000
I,5,제휴몰,Shoes,런닝화,RN,4550000,4550000
I,5,제휴몰,Shoes,방한화,WB,22020000,22020000
I,5,제휴몰,Shoes,스니커즈,SX,11260000,11260000
I,5,제휴몰,Shoes,신발,SH,15100000,15099990
I,5,제휴몰,과시즌의류,다운베스트,DV,139000,97300
I,5,제휴몰,과시즌의류,다운점퍼,DJ,33085000,16542500
I,5,제휴몰,과시즌의류,맨투맨,MT,928000,928000
I,5,제휴몰,과시즌의류,맨투맨셋트,S2,3692000,3692000
I,5,제휴몰,과시즌의류,반팔카라티셔츠,TS,643000,643000
I,5,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,496000,496000
I,5,제휴몰,과시즌의류,방풍자켓,WJ,99000,99000
I,5,제휴몰,과시즌의류,스윔웨어,SW,734000,734000
I,5,제휴몰,과시즌의류,스커트,SK,188000,188000
I,5,제휴몰,과시즌의류,우븐반바지,SM,79000,79000
I,5,제휴몰,과시즌의류,우븐팬츠,WP,267000,267000
I,5,제휴몰,과시즌의류,점퍼,JP,3882000,2020500
I,5,제휴몰,과시즌의류,진바지,DP,69000,69000
I,5,제휴몰,과시즌의류,팬츠,PT,523000,523000
I,5,제휴몰,과시즌의류,후드티,HD,545000,545000
I,5,제휴몰,당시즌의류,니트가디건,KC,328000,328000
I,5,제휴몰,당시즌의류,니트풀오버,KP,278000,278000
I,5,제휴몰,당시즌의류,다운베스트,DV,2661000,2661000
I,5,제휴몰,당시즌의류,다운점퍼,DJ,135805000,135804940
I,5,제휴몰,당시즌의류,레깅스,LG,779000,779000
I,5,제휴몰,당시즌의류,맨투맨,MT,14592000,14591990
I,5,제휴몰,당시즌의류,맨투맨셋트,S2,37954000,37954000
I,5,제휴몰,당시즌의류,반팔카라티셔츠,TS,472000,472000
I,5,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,3696000,3696000
I,5,제휴몰,당시즌의류,방풍자켓,WJ,318000,318000
I,5,제휴몰,당시즌의류,스커트,SK,505000,505000
I,5,제휴몰,당시즌의류,우븐셔츠,WS,0,0
I,5,제휴몰,당시즌의류,우븐팬츠,WP,2840000,2840000
I,5,제휴몰,당시즌의류,원피스,OP,89000,89000
I,5,제휴몰,당시즌의류,점퍼,JP,6988000,6988000
I,5,제휴몰,당시즌의류,진바지,DP,1010000,1010000
I,5,제휴몰,당시즌의류,팬츠,PT,6927000,6927000
I,5,제휴몰,당시즌의류,폴라폴리스점퍼,FD,7292000,7292000
I,5,제휴몰,당시즌의류,폴로 티셔츠,PQ,316000,316000
I,5,제휴몰,당시즌의류,후드티,HD,5712000,5712000
I,6,대리점,Acc_etc,PET,PE,535000,535000
I,6,대리점,Acc_etc,기타,ET,396000,332300
I,6,대리점,Acc_etc,양말,SO,664200,624100
I,6,대리점,Acc_etc,장갑,GL,-315000,-350810
I,6,대리점,Bag,가방,BG,165000,161700
I,6,대리점,Bag,백팩,BK,16595000,16115780
I,6,대리점,Bag,보조가방,UB,98000,98000
I,6,대리점,Bag,슬링백,SG,1896000,1839070
I,6,대리점,Bag,크로스백,CR,20761000,19776970
I,6,대리점,Bag,힙색,HS,354000,344000
I,6,대리점,Headwear,방한모,WM,7028000,6628780
I,6,대리점,Headwear,비니,BN,11868000,11508070
I,6,대리점,Headwear,와이어캡,WR,882000,867300
I,6,대리점,Headwear,운동모,CP,17521000,16965160
I,6,대리점,Headwear,햇,HT,165000,165000
I,6,대리점,Shoes,런닝화,RN,11501000,11031630
I,6,대리점,Shoes,방한화,WB,15028000,14543160
I,6,대리점,Shoes,스니커즈,SX,18435000,17827900
I,6,대리점,Shoes,신발,SH,25061000,24185390
I,6,대리점,과시즌의류,반팔카라티셔츠,TS,33000,33000
I,6,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,0,0
I,6,대리점,과시즌의류,방풍자켓,WJ,99000,89100
I,6,대리점,과시즌의류,베이비,BV,340000,258000
I,6,대리점,당시즌의류,니트가디건,KC,2197000,2144800
I,6,대리점,당시즌의류,니트풀오버,KP,3614000,3492800
I,6,대리점,당시즌의류,다운베스트,DV,19008000,18232740
I,6,대리점,당시즌의류,다운점퍼,DJ,192445000,184833300
I,6,대리점,당시즌의류,레깅스,LG,1311000,1237940
I,6,대리점,당시즌의류,맨투맨,MT,26278000,25486490
I,6,대리점,당시즌의류,맨투맨셋트,S2,53663000,51838340
I,6,대리점,당시즌의류,반팔카라티셔츠,TS,480000,475100
I,6,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,17003000,16442920
I,6,대리점,당시즌의류,방풍자켓,WJ,1746000,1573780
I,6,대리점,당시즌의류,스커트,SK,475000,454530
I,6,대리점,당시즌의류,우븐팬츠,WP,5311000,5145430
I,6,대리점,당시즌의류,점퍼,JP,21409000,20317220
I,6,대리점,당시즌의류,진바지,DP,3279000,3185030
I,6,대리점,당시즌의류,팬츠,PT,14348000,13985320
I,6,대리점,당시즌의류,폴라폴리스점퍼,FD,13393000,12902160
I,6,대리점,당시즌의류,후드티,HD,8637000,8437180
I,8,사입,Acc_etc,고글,GG,801000,200250
I,8,사입,Acc_etc,기타,ET,4482000,1163400
I,8,사입,Acc_etc,머플러(스카프),MF,5520000,1498010
I,8,사입,Acc_etc,장갑,GL,17248000,4440680
I,8,사입,Bag,힙색,HS,-49000,-14700
I,8,사입,Headwear,방한모,WM,97535000,24712530
I,8,사입,Headwear,비니,BN,116986000,33011360
I,8,사입,Headwear,운동모,CP,-39000,-11700
I,8,사입,Headwear,햇,HT,14632000,3657990
I,8,사입,Shoes,방한화,WB,-5379000,-1540300
I,8,사입,Shoes,스니커즈,SX,-297000,-74250
I,8,사입,Shoes,캔버스화,CV,-2225000,-556250
I,8,사입,과시즌의류,니트가디건,KC,-199000,-49750
I,8,사입,과시즌의류,다운베스트,DV,3197000,959100
I,8,사입,과시즌의류,다운점퍼,DJ,997651000,263227700
I,8,사입,과시즌의류,레깅스,LG,39192000,10367320
I,8,사입,과시즌의류,맨투맨,MT,191990000,53748960
I,8,사입,과시즌의류,맨투맨셋트,S2,84708000,24070910
I,8,사입,과시즌의류,반팔카라티셔츠,TS,8811000,2643300
I,8,사입,과시즌의류,방풍자켓,WJ,34185000,8546180
I,8,사입,과시즌의류,보드바지,BP,16218000,4054450
I,8,사입,과시즌의류,우븐팬츠,WP,22879000,5719750
I,8,사입,과시즌의류,팬츠,PT,36577000,10972860
I,8,사입,과시즌의류,폴라폴리스점퍼,FD,166268000,41567050
I,8,사입,과시즌의류,후드티,HD,23941000,7182390
I,99,기타,Bag,백팩,BK,0,0
I,99,기타,Bag,크로스백,CR,99000,49500
I,99,기타,Headwear,방한모,WM,0,0
I,99,기타,Headwear,비니,BN,0,0
I,99,기타,Headwear,운동모,CP,198000,56560
I,99,기타,Shoes,방한화,WB,247000,123500
I,99,기타,Shoes,스니커즈,SX,89000,21270
I,99,기타,과시즌의류,다운점퍼,DJ,249000,60760
I,99,기타,과시즌의류,반팔카라티셔츠,TS,59000,15760
I,99,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,436000,107720
I,99,기타,과시즌의류,스윔웨어,SW,218000,63270
I,99,기타,과시즌의류,점퍼,JP,219000,46270
I,99,기타,과시즌의류,팬츠,PT,69000,14680
I,99,기타,당시즌의류,다운점퍼,DJ,1064000,532000
I,99,기타,당시즌의류,맨투맨,MT,7821000,2595180
I,99,기타,당시즌의류,맨투맨셋트,S2,367000,130780
I,99,기타,당시즌의류,반팔카라티셔츠,TS,118000,40300
I,99,기타,당시즌의류,반팔티 & 스웨트팬츠,S1,149000,40610
I,99,기타,당시즌의류,우븐팬츠,WP,0,0
I,99,기타,당시즌의류,점퍼,JP,239000,63960
I,99,기타,당시즌의류,폴라폴리스점퍼,FD,278000,139000
M,1,RF,Acc_etc,기타,ET,207000,207000
M,1,RF,Acc_etc,머플러(스카프),MF,119000,118990
M,1,RF,Acc_etc,양말,SO,887400,824520
M,1,RF,Acc_etc,파우치,PO,310000,310020
M,1,RF,Bag,백팩,BK,606000,591100
M,1,RF,Bag,버킷백,BM,258000,258000
M,1,RF,Bag,쇼퍼백,OR,874000,832310
M,1,RF,Bag,숄더백,BQ,3108000,2989810
M,1,RF,Bag,크로스백,CR,2032000,1966400
M,1,RF,Bag,힙색,HS,406000,396100
M,1,RF,Headwear,방한모,WM,612000,590300
M,1,RF,Headwear,비니,BN,4518000,4425140
M,1,RF,Headwear,여성 베레모,CB,822000,814090
M,1,RF,Headwear,운동모,CP,19216000,18886020
M,1,RF,Headwear,햇,HT,3625000,3557130
M,1,RF,Shoes,런닝화,RN,2024000,1986320
M,1,RF,Shoes,뮬,MU,109000,109000
M,1,RF,Shoes,방한화,WB,2030000,1966500
M,1,RF,Shoes,스니커즈,SX,98259000,89315090
M,1,RF,Shoes,슬리퍼,LP,196000,196000
M,1,RF,Shoes,신발,SH,10143000,9425190
M,1,RF,과시즌의류,니트가디건,KC,398000,398000
M,1,RF,과시즌의류,반팔카라티셔츠,TS,197000,170140
M,1,RF,과시즌의류,점퍼,JP,977000,883300
M,1,RF,과시즌의류,트레이닝(상의),TR,477000,238500
M,1,RF,과시즌의류,팬츠,PT,297000,148500
M,1,RF,과시즌의류,폴라폴리스점퍼,FD,6368000,3183990
M,1,RF,과시즌의류,폴로 티셔츠,PQ,109000,109000
M,1,RF,과시즌의류,후드티,HD,288000,203490
M,1,RF,당시즌의류,니트가디건,KC,1932000,1702060
M,1,RF,당시즌의류,니트풀오버,KP,1383000,1232810
M,1,RF,당시즌의류,다운베스트,DV,856000,744500
M,1,RF,당시즌의류,다운점퍼,DJ,238774000,193610800
M,1,RF,당시즌의류,맨투맨,MT,5925000,5606280
M,1,RF,당시즌의류,반팔카라티셔츠,TS,178000,178000
M,1,RF,당시즌의류,스커트,SK,636000,544400
M,1,RF,당시즌의류,우븐셔츠,WS,219000,219000
M,1,RF,당시즌의류,우븐팬츠,WP,1569000,1449290
M,1,RF,당시즌의류,점퍼,JP,4086000,3647500
M,1,RF,당시즌의류,진바지,DP,159000,149000
M,1,RF,당시즌의류,진스커트,DS,139000,139000
M,1,RF,당시즌의류,트레이닝(상의),TR,2244000,2036110
M,1,RF,당시즌의류,패딩,PD,657000,647000
M,1,RF,당시즌의류,팬츠,PT,3608000,3337440
M,1,RF,당시즌의류,폴라폴리스점퍼,FD,239000,192480
M,1,RF,당시즌의류,후드티,HD,2420000,2270850
M,1,백화점,Acc_etc,기타,ET,1449000,1403720
M,1,백화점,Acc_etc,머플러(스카프),MF,4926000,4712420
M,1,백화점,Acc_etc,양말,SO,10955700,10784430
M,1,백화점,Acc_etc,파우치,PO,4115000,3923130
M,1,백화점,Bag,가방,BG,1194000,835810
M,1,백화점,Bag,백팩,BK,4912000,4634190
M,1,백화점,Bag,버킷백,BM,4528000,4303300
M,1,백화점,Bag,보스톤백,BW,159000,159000
M,1,백화점,Bag,쇼퍼백,OR,82662000,81935420
M,1,백화점,Bag,숄더백,BQ,341307000,336908550
M,1,백화점,Bag,크로스백,CR,30101000,29108940
M,1,백화점,Bag,힙색,HS,7515000,7146950
M,1,백화점,Headwear,방한모,WM,9771000,9405900
M,1,백화점,Headwear,비니,BN,74449000,72035550
M,1,백화점,Headwear,여성 베레모,CB,5718000,5549500
M,1,백화점,Headwear,운동모,CP,499312000,485406640
M,1,백화점,Headwear,햇,HT,62466000,59808870
M,1,백화점,Shoes,런닝화,RN,68291000,65084090
M,1,백화점,Shoes,뮬,MU,11737000,9859040
M,1,백화점,Shoes,방한화,WB,58738000,56179740
M,1,백화점,Shoes,샌들,SD,738000,534400
M,1,백화점,Shoes,스니커즈,SX,457099000,433871270
M,1,백화점,Shoes,슬리퍼,LP,1225000,1124100
M,1,백화점,Shoes,신발,SH,371175000,343206850
M,1,백화점,과시즌의류,니트가디건,KC,2985000,2885510
M,1,백화점,과시즌의류,니트풀오버,KP,318000,241080
M,1,백화점,과시즌의류,다운점퍼,DJ,-359000,-359000
M,1,백화점,과시즌의류,맨투맨,MT,792000,445530
M,1,백화점,과시즌의류,반바지,SP,-10000,-43380
M,1,백화점,과시즌의류,반팔카라티셔츠,TS,4234000,4004280
M,1,백화점,과시즌의류,반팔티셔츠,RS,-79000,-79000
M,1,백화점,과시즌의류,방풍자켓,WJ,1253000,1076340
M,1,백화점,과시즌의류,스윔웨어,SW,99000,51110
M,1,백화점,과시즌의류,스커트,SK,90000,-68670
M,1,백화점,과시즌의류,우븐반바지,SM,-79000,-79000
M,1,백화점,과시즌의류,우븐셔츠,WS,2980000,1489990
M,1,백화점,과시즌의류,우븐팬츠,WP,-139000,-139000
M,1,백화점,과시즌의류,원피스,OP,377000,377000
M,1,백화점,과시즌의류,점퍼,JP,46319000,26868520
M,1,백화점,과시즌의류,진바지,DP,796000,756100
M,1,백화점,과시즌의류,탱크탑,TK,197000,185180
M,1,백화점,과시즌의류,트레이닝(상의),TR,14797000,7656980
M,1,백화점,과시즌의류,팬츠,PT,13924000,8044740
M,1,백화점,과시즌의류,폴라폴리스점퍼,FD,28716000,15062470
M,1,백화점,과시즌의류,폴로 티셔츠,PQ,505000,418890
M,1,백화점,과시즌의류,후드티,HD,10278000,5365100
M,1,백화점,당시즌의류,니트가디건,KC,29163000,27703880
M,1,백화점,당시즌의류,니트풀오버,KP,24758000,23540730
M,1,백화점,당시즌의류,다운베스트,DV,133825000,127422680
M,1,백화점,당시즌의류,다운점퍼,DJ,1331034000,1254595670
M,1,백화점,당시즌의류,데님셔츠,DR,3701000,3550130
M,1,백화점,당시즌의류,데님원피스,DD,597000,557200
M,1,백화점,당시즌의류,레깅스,LG,534000,515100
M,1,백화점,당시즌의류,맨투맨,MT,163098000,155848670
M,1,백화점,당시즌의류,반팔카라티셔츠,TS,8899000,8462840
M,1,백화점,당시즌의류,방풍자켓,WJ,13434000,12731360
M,1,백화점,당시즌의류,스커트,SK,2780000,2689590
M,1,백화점,당시즌의류,우븐셔츠,WS,1533000,1445400
